account_id,usage_date,active_users,successful_syncs,data_acceptance_rate,key_workflows_completed
ACCT-039,2026-04-29,8,1,0.96,1
ACCT-039,2026-04-30,8,1,0.96,1
ACCT-039,2026-05-01,8,1,0.96,1
ACCT-039,2026-05-02,8,1,0.96,1
ACCT-039,2026-05-03,8,1,0.96,1
ACCT-039,2026-05-04,8,1,0.96,1
ACCT-039,2026-05-05,8,1,0.96,1
ACCT-039,2026-05-06,8,1,0.96,1
ACCT-039,2026-05-07,8,1,0.96,1
ACCT-040,2026-04-27,2,0,0.91,0
ACCT-040,2026-04-28,2,0,0.91,0
ACCT-040,2026-04-29,2,1,0.91,0
ACCT-040,2026-04-30,3,1,0.91,0
ACCT-040,2026-05-01,3,1,0.96,0
ACCT-040,2026-05-02,3,1,0.96,1
ACCT-040,2026-05-03,4,1,0.96,1
ACCT-040,2026-05-04,4,1,0.96,1
ACCT-040,2026-05-05,4,1,0.96,1
ACCT-040,2026-05-06,5,1,0.96,1
ACCT-040,2026-05-07,5,1,0.96,1
ACCT-040,2026-05-08,5,1,0.96,1
ACCT-040,2026-05-09,6,1,0.96,1
ACCT-040,2026-05-10,6,1,0.96,1
ACCT-040,2026-05-11,6,1,0.96,1
ACCT-040,2026-05-12,7,1,0.96,1
ACCT-040,2026-05-13,7,1,0.96,1
ACCT-040,2026-05-14,7,1,0.96,1
ACCT-040,2026-05-15,8,1,0.96,1
ACCT-040,2026-05-16,8,1,0.96,1
ACCT-040,2026-05-17,8,1,0.96,1
ACCT-040,2026-05-18,8,1,0.96,1
ACCT-040,2026-05-19,8,1,0.96,1
ACCT-040,2026-05-20,8,1,0.96,1
ACCT-040,2026-05-21,8,1,0.96,1
ACCT-040,2026-05-22,8,1,0.96,1
ACCT-040,2026-05-23,8,1,0.96,1
ACCT-040,2026-05-24,8,1,0.96,1
ACCT-040,2026-05-25,8,1,0.96,1
ACCT-040,2026-05-26,8,1,0.96,1
ACCT-041,2026-03-27,3,0,0.91,0
ACCT-041,2026-03-28,3,0,0.91,0
ACCT-041,2026-03-29,3,1,0.91,0
ACCT-041,2026-03-30,4,1,0.91,0
ACCT-041,2026-03-31,4,1,0.96,0
ACCT-041,2026-04-01,4,1,0.96,1
ACCT-041,2026-04-02,5,1,0.96,1
ACCT-041,2026-04-03,5,1,0.96,1
ACCT-041,2026-04-04,5,1,0.96,1
ACCT-041,2026-04-05,6,1,0.96,1
ACCT-041,2026-04-06,6,1,0.96,1
ACCT-041,2026-04-07,6,1,0.96,1
ACCT-041,2026-04-08,7,1,0.96,1
ACCT-041,2026-04-09,7,1,0.96,1
ACCT-041,2026-04-10,7,1,0.96,1
ACCT-041,2026-04-11,8,1,0.96,1
ACCT-041,2026-04-12,8,1,0.96,1
ACCT-041,2026-04-13,8,1,0.96,1
ACCT-041,2026-04-14,8,1,0.96,1
ACCT-041,2026-04-15,8,1,0.96,1
ACCT-041,2026-04-16,8,1,0.96,1
ACCT-041,2026-04-17,8,1,0.96,1
ACCT-041,2026-04-18,8,1,0.96,1
ACCT-041,2026-04-19,8,1,0.96,1
ACCT-041,2026-04-20,8,1,0.96,1
ACCT-041,2026-04-21,8,1,0.96,1
ACCT-041,2026-04-22,8,1,0.96,1
ACCT-041,2026-04-23,8,1,0.96,1
ACCT-041,2026-04-24,8,1,0.96,1
ACCT-041,2026-04-25,8,1,0.96,1
ACCT-042,2026-04-19,1,0,0.91,0
ACCT-042,2026-04-20,1,0,0.91,0
ACCT-042,2026-04-21,1,1,0.91,0
ACCT-042,2026-04-22,2,1,0.91,0
ACCT-042,2026-04-23,2,1,0.96,0
ACCT-042,2026-04-24,2,1,0.96,1
ACCT-042,2026-04-25,3,1,0.96,1
ACCT-042,2026-04-26,3,1,0.96,1
ACCT-042,2026-04-27,3,1,0.96,1
ACCT-042,2026-04-28,4,1,0.96,1
ACCT-042,2026-04-29,4,1,0.96,1
ACCT-042,2026-04-30,4,1,0.96,1
ACCT-042,2026-05-01,5,1,0.96,1
ACCT-042,2026-05-02,5,1,0.96,1
ACCT-042,2026-05-03,5,1,0.96,1
ACCT-042,2026-05-04,6,1,0.96,1
ACCT-042,2026-05-05,6,1,0.96,1
ACCT-042,2026-05-06,6,1,0.96,1
ACCT-042,2026-05-07,7,1,0.96,1
ACCT-042,2026-05-08,7,1,0.96,1
ACCT-042,2026-05-09,7,1,0.96,1
ACCT-042,2026-05-10,8,1,0.96,1
ACCT-042,2026-05-11,8,1,0.96,1
ACCT-042,2026-05-12,8,1,0.96,1
ACCT-042,2026-05-13,8,1,0.96,1
ACCT-042,2026-05-14,8,1,0.96,1
ACCT-042,2026-05-15,8,1,0.96,1
ACCT-042,2026-05-16,8,1,0.96,1
ACCT-042,2026-05-17,8,1,0.96,1
ACCT-042,2026-05-18,8,1,0.96,1
ACCT-043,2026-04-06,2,0,0.91,0
ACCT-043,2026-04-07,2,0,0.91,0
ACCT-043,2026-04-08,2,1,0.91,0
ACCT-043,2026-04-09,3,1,0.91,0
ACCT-043,2026-04-10,3,1,0.96,0
ACCT-043,2026-04-11,3,1,0.96,1
ACCT-043,2026-04-12,4,1,0.96,1
ACCT-043,2026-04-13,4,1,0.96,1
ACCT-043,2026-04-14,4,1,0.96,1
ACCT-043,2026-04-15,5,1,0.96,1
ACCT-043,2026-04-16,5,1,0.96,1
ACCT-043,2026-04-17,5,1,0.96,1
ACCT-043,2026-04-18,6,1,0.96,1
ACCT-043,2026-04-19,6,1,0.96,1
ACCT-043,2026-04-20,6,1,0.96,1
ACCT-043,2026-04-21,7,1,0.96,1
ACCT-043,2026-04-22,7,1,0.96,1
ACCT-043,2026-04-23,7,1,0.96,1
ACCT-043,2026-04-24,8,1,0.96,1
ACCT-043,2026-04-25,8,1,0.96,1
ACCT-043,2026-04-26,8,1,0.96,1
ACCT-043,2026-04-27,8,1,0.96,1
ACCT-043,2026-04-28,8,1,0.96,1
ACCT-043,2026-04-29,8,1,0.96,1
ACCT-043,2026-04-30,8,1,0.96,1
ACCT-043,2026-05-01,8,1,0.96,1
ACCT-043,2026-05-02,8,1,0.96,1
ACCT-043,2026-05-03,8,1,0.96,1
ACCT-043,2026-05-04,8,1,0.96,1
ACCT-043,2026-05-05,8,1,0.96,1
ACCT-044,2026-04-11,3,0,0.91,0
ACCT-044,2026-04-12,3,0,0.91,0
ACCT-044,2026-04-13,3,1,0.91,0
ACCT-044,2026-04-14,4,1,0.91,0
ACCT-044,2026-04-15,4,1,0.96,0
ACCT-044,2026-04-16,4,1,0.96,1
ACCT-044,2026-04-17,5,1,0.96,1
ACCT-044,2026-04-18,5,1,0.96,1
ACCT-044,2026-04-19,5,1,0.96,1
ACCT-044,2026-04-20,6,1,0.96,1
ACCT-044,2026-04-21,6,1,0.96,1
ACCT-044,2026-04-22,6,1,0.96,1
ACCT-044,2026-04-23,7,1,0.96,1
ACCT-044,2026-04-24,7,1,0.96,1
ACCT-044,2026-04-25,7,1,0.96,1
ACCT-044,2026-04-26,8,1,0.96,1
ACCT-044,2026-04-27,8,1,0.96,1
ACCT-044,2026-04-28,8,1,0.96,1
ACCT-044,2026-04-29,8,1,0.96,1
ACCT-044,2026-04-30,8,1,0.96,1
ACCT-044,2026-05-01,8,1,0.96,1
ACCT-044,2026-05-02,8,1,0.96,1
ACCT-044,2026-05-03,8,1,0.96,1
ACCT-044,2026-05-04,8,1,0.96,1
ACCT-044,2026-05-05,8,1,0.96,1
ACCT-044,2026-05-06,8,1,0.96,1
ACCT-044,2026-05-07,8,1,0.96,1
ACCT-044,2026-05-08,8,1,0.96,1
ACCT-044,2026-05-09,8,1,0.96,1
ACCT-044,2026-05-10,8,1,0.96,1
ACCT-045,2026-05-25,1,0,0.91,0
ACCT-045,2026-05-26,1,0,0.91,0
ACCT-045,2026-05-27,1,1,0.91,0
ACCT-045,2026-05-28,2,1,0.91,0
ACCT-045,2026-05-29,2,1,0.96,0
ACCT-045,2026-05-30,2,1,0.96,1
ACCT-045,2026-05-31,3,1,0.96,1
ACCT-045,2026-06-01,3,1,0.96,1
ACCT-045,2026-06-02,3,1,0.96,1
ACCT-045,2026-06-03,4,1,0.96,1
ACCT-045,2026-06-04,4,1,0.96,1
ACCT-045,2026-06-05,4,1,0.96,1
ACCT-045,2026-06-06,5,1,0.96,1
ACCT-045,2026-06-07,5,1,0.96,1
ACCT-045,2026-06-08,5,1,0.96,1
ACCT-045,2026-06-09,6,1,0.96,1
ACCT-045,2026-06-10,6,1,0.96,1
ACCT-045,2026-06-11,6,1,0.96,1
ACCT-045,2026-06-12,7,1,0.96,1
ACCT-045,2026-06-13,7,1,0.96,1
ACCT-045,2026-06-14,7,1,0.96,1
ACCT-045,2026-06-15,8,1,0.96,1
ACCT-045,2026-06-16,8,1,0.96,1
ACCT-045,2026-06-17,8,1,0.96,1
ACCT-045,2026-06-18,8,1,0.96,1
ACCT-045,2026-06-19,8,1,0.96,1
ACCT-045,2026-06-20,8,1,0.96,1
ACCT-045,2026-06-21,8,1,0.96,1
ACCT-045,2026-06-22,8,1,0.96,1
ACCT-045,2026-06-23,8,1,0.96,1
ACCT-046,2026-04-20,2,0,0.91,0
ACCT-046,2026-04-21,2,0,0.91,0
ACCT-046,2026-04-22,2,1,0.91,0
ACCT-046,2026-04-23,3,1,0.91,0
ACCT-046,2026-04-24,3,1,0.96,0
ACCT-046,2026-04-25,3,1,0.96,1
ACCT-046,2026-04-26,4,1,0.96,1
ACCT-046,2026-04-27,4,1,0.96,1
ACCT-046,2026-04-28,4,1,0.96,1
ACCT-046,2026-04-29,5,1,0.96,1
ACCT-046,2026-04-30,5,1,0.96,1
ACCT-046,2026-05-01,5,1,0.96,1
ACCT-046,2026-05-02,6,1,0.96,1
ACCT-046,2026-05-03,6,1,0.96,1
ACCT-046,2026-05-04,6,1,0.96,1
ACCT-046,2026-05-05,7,1,0.96,1
ACCT-046,2026-05-06,7,1,0.96,1
ACCT-046,2026-05-07,7,1,0.96,1
ACCT-046,2026-05-08,8,1,0.96,1
ACCT-046,2026-05-09,8,1,0.96,1
ACCT-046,2026-05-10,8,1,0.96,1
ACCT-046,2026-05-11,8,1,0.96,1
ACCT-046,2026-05-12,8,1,0.96,1
ACCT-046,2026-05-13,8,1,0.96,1
ACCT-046,2026-05-14,8,1,0.96,1
ACCT-046,2026-05-15,8,1,0.96,1
ACCT-046,2026-05-16,8,1,0.96,1
ACCT-046,2026-05-17,8,1,0.96,1
ACCT-046,2026-05-18,8,1,0.96,1
ACCT-046,2026-05-19,8,1,0.96,1
ACCT-047,2026-04-20,3,0,0.91,0
ACCT-047,2026-04-21,3,0,0.91,0
ACCT-047,2026-04-22,3,1,0.91,0
ACCT-047,2026-04-23,4,1,0.91,0
ACCT-047,2026-04-24,4,1,0.96,0
ACCT-047,2026-04-25,4,1,0.96,1
ACCT-047,2026-04-26,5,1,0.96,1
ACCT-047,2026-04-27,5,1,0.96,1
ACCT-047,2026-04-28,5,1,0.96,1
ACCT-047,2026-04-29,6,1,0.96,1
ACCT-047,2026-04-30,6,1,0.96,1
ACCT-047,2026-05-01,6,1,0.96,1
ACCT-047,2026-05-02,7,1,0.96,1
ACCT-047,2026-05-03,7,1,0.96,1
ACCT-047,2026-05-04,7,1,0.96,1
ACCT-047,2026-05-05,8,1,0.96,1
ACCT-047,2026-05-06,8,1,0.96,1
ACCT-047,2026-05-07,8,1,0.96,1
ACCT-047,2026-05-08,8,1,0.96,1
ACCT-047,2026-05-09,8,1,0.96,1
ACCT-047,2026-05-10,8,1,0.96,1
ACCT-047,2026-05-11,8,1,0.96,1
ACCT-047,2026-05-12,8,1,0.96,1
ACCT-047,2026-05-13,8,1,0.96,1
ACCT-047,2026-05-14,8,1,0.96,1
ACCT-047,2026-05-15,8,1,0.96,1
ACCT-047,2026-05-16,8,1,0.96,1
ACCT-047,2026-05-17,8,1,0.96,1
ACCT-047,2026-05-18,8,1,0.96,1
ACCT-047,2026-05-19,8,1,0.96,1
ACCT-048,2026-05-18,1,0,0.91,0
ACCT-048,2026-05-19,1,0,0.91,0
ACCT-048,2026-05-20,1,1,0.91,0
ACCT-048,2026-05-21,2,1,0.91,0
ACCT-048,2026-05-22,2,1,0.96,0
ACCT-048,2026-05-23,2,1,0.96,1
ACCT-048,2026-05-24,3,1,0.96,1
ACCT-048,2026-05-25,3,1,0.96,1
ACCT-048,2026-05-26,3,1,0.96,1
ACCT-048,2026-05-27,4,1,0.96,1
ACCT-048,2026-05-28,4,1,0.96,1
ACCT-048,2026-05-29,4,1,0.96,1
ACCT-048,2026-05-30,5,1,0.96,1
ACCT-048,2026-05-31,5,1,0.96,1
ACCT-048,2026-06-01,5,1,0.96,1
ACCT-048,2026-06-02,6,1,0.96,1
ACCT-048,2026-06-03,6,1,0.96,1
ACCT-048,2026-06-04,6,1,0.96,1
ACCT-048,2026-06-05,7,1,0.96,1
ACCT-048,2026-06-06,7,1,0.96,1
ACCT-048,2026-06-07,7,1,0.96,1
ACCT-048,2026-06-08,8,1,0.96,1
ACCT-048,2026-06-09,8,1,0.96,1
ACCT-048,2026-06-10,8,1,0.96,1
ACCT-048,2026-06-11,8,1,0.96,1
ACCT-048,2026-06-12,8,1,0.96,1
ACCT-048,2026-06-13,8,1,0.96,1
ACCT-048,2026-06-14,8,1,0.96,1
ACCT-048,2026-06-15,8,1,0.96,1
ACCT-048,2026-06-16,8,1,0.96,1
ACCT-049,2026-05-10,2,0,0.91,0
ACCT-049,2026-05-11,2,0,0.91,0
ACCT-049,2026-05-12,2,1,0.91,0
ACCT-049,2026-05-13,3,1,0.91,0
ACCT-049,2026-05-14,3,1,0.96,0
ACCT-049,2026-05-15,3,1,0.96,1
ACCT-049,2026-05-16,4,1,0.96,1
ACCT-049,2026-05-17,4,1,0.96,1
ACCT-049,2026-05-18,4,1,0.96,1
ACCT-049,2026-05-19,5,1,0.96,1
ACCT-049,2026-05-20,5,1,0.96,1
ACCT-049,2026-05-21,5,1,0.96,1
ACCT-049,2026-05-22,6,1,0.96,1
ACCT-049,2026-05-23,6,1,0.96,1
ACCT-049,2026-05-24,6,1,0.96,1
ACCT-049,2026-05-25,7,1,0.96,1
ACCT-049,2026-05-26,7,1,0.96,1
ACCT-049,2026-05-27,7,1,0.96,1
ACCT-049,2026-05-28,8,1,0.96,1
ACCT-049,2026-05-29,8,1,0.96,1
ACCT-049,2026-05-30,8,1,0.96,1
ACCT-049,2026-05-31,8,1,0.96,1
ACCT-049,2026-06-01,8,1,0.96,1
ACCT-049,2026-06-02,8,1,0.96,1
ACCT-049,2026-06-03,8,1,0.96,1
ACCT-049,2026-06-04,8,1,0.96,1
ACCT-049,2026-06-05,8,1,0.96,1
ACCT-049,2026-06-06,8,1,0.96,1
ACCT-049,2026-06-07,8,1,0.96,1
ACCT-049,2026-06-08,8,1,0.96,1
ACCT-050,2026-06-13,3,0,0.91,0
ACCT-050,2026-06-14,3,0,0.91,0
ACCT-050,2026-06-15,3,1,0.91,0
ACCT-050,2026-06-16,4,1,0.91,0
ACCT-050,2026-06-17,4,1,0.96,0
ACCT-050,2026-06-18,4,1,0.96,1
ACCT-050,2026-06-19,5,1,0.96,1
ACCT-050,2026-06-20,5,1,0.96,1
ACCT-050,2026-06-21,5,1,0.96,1
ACCT-050,2026-06-22,6,1,0.96,1
ACCT-050,2026-06-23,6,1,0.96,1
ACCT-050,2026-06-24,6,1,0.96,1
ACCT-050,2026-06-25,7,1,0.96,1
ACCT-050,2026-06-26,7,1,0.96,1
ACCT-050,2026-06-27,7,1,0.96,1
ACCT-050,2026-06-28,8,1,0.96,1
ACCT-050,2026-06-29,8,1,0.96,1
ACCT-050,2026-06-30,8,1,0.96,1
ACCT-051,2026-06-03,1,0,0.91,0
ACCT-051,2026-06-04,1,0,0.91,0
ACCT-051,2026-06-05,1,1,0.91,0
ACCT-051,2026-06-06,2,1,0.91,0
ACCT-051,2026-06-07,2,1,0.96,0
ACCT-051,2026-06-08,2,1,0.96,1
ACCT-051,2026-06-09,3,1,0.96,1
ACCT-051,2026-06-10,3,1,0.96,1
ACCT-051,2026-06-11,3,1,0.96,1
ACCT-051,2026-06-12,4,1,0.96,1
ACCT-051,2026-06-13,4,1,0.96,1
ACCT-051,2026-06-14,4,1,0.96,1
ACCT-051,2026-06-15,5,1,0.96,1
ACCT-051,2026-06-16,5,1,0.96,1
ACCT-051,2026-06-17,5,1,0.96,1
ACCT-051,2026-06-18,6,1,0.96,1
ACCT-051,2026-06-19,6,1,0.96,1
ACCT-051,2026-06-20,6,1,0.96,1
ACCT-051,2026-06-21,7,1,0.96,1
ACCT-051,2026-06-22,7,1,0.96,1
ACCT-051,2026-06-23,7,1,0.96,1
ACCT-051,2026-06-24,8,1,0.96,1
ACCT-051,2026-06-25,8,1,0.96,1
ACCT-051,2026-06-26,8,1,0.96,1
ACCT-051,2026-06-27,8,1,0.96,1
ACCT-051,2026-06-28,8,1,0.96,1
ACCT-051,2026-06-29,8,1,0.96,1
ACCT-051,2026-06-30,8,1,0.96,1
ACCT-052,2026-06-07,2,0,0.91,0
ACCT-052,2026-06-08,2,0,0.91,0
ACCT-052,2026-06-09,2,1,0.91,0
ACCT-052,2026-06-10,3,1,0.91,0
ACCT-052,2026-06-11,3,1,0.96,0
ACCT-052,2026-06-12,3,1,0.96,1
ACCT-052,2026-06-13,4,1,0.96,1
ACCT-052,2026-06-14,4,1,0.96,1
ACCT-052,2026-06-15,4,1,0.96,1
ACCT-052,2026-06-16,5,1,0.96,1
ACCT-052,2026-06-17,5,1,0.96,1
ACCT-052,2026-06-18,5,1,0.96,1
ACCT-052,2026-06-19,6,1,0.96,1
ACCT-052,2026-06-20,6,1,0.96,1
ACCT-052,2026-06-21,6,1,0.96,1
ACCT-052,2026-06-22,7,1,0.96,1
ACCT-052,2026-06-23,7,1,0.96,1
ACCT-052,2026-06-24,7,1,0.96,1
ACCT-052,2026-06-25,8,1,0.96,1
ACCT-052,2026-06-26,8,1,0.96,1
ACCT-052,2026-06-27,8,1,0.96,1
ACCT-052,2026-06-28,8,1,0.96,1
ACCT-052,2026-06-29,8,1,0.96,1
ACCT-052,2026-06-30,8,1,0.96,1
ACCT-053,2026-05-28,3,0,0.91,0
ACCT-053,2026-05-29,3,0,0.91,0
ACCT-053,2026-05-30,3,1,0.91,0
ACCT-053,2026-05-31,4,1,0.91,0
ACCT-053,2026-06-01,4,1,0.96,0
ACCT-053,2026-06-02,4,1,0.96,1
ACCT-053,2026-06-03,5,1,0.96,1
ACCT-053,2026-06-04,5,1,0.96,1
ACCT-053,2026-06-05,5,1,0.96,1
ACCT-053,2026-06-06,6,1,0.96,1
ACCT-053,2026-06-07,6,1,0.96,1
ACCT-053,2026-06-08,6,1,0.96,1
ACCT-053,2026-06-09,7,1,0.96,1
ACCT-053,2026-06-10,7,1,0.96,1
ACCT-053,2026-06-11,7,1,0.96,1
ACCT-053,2026-06-12,8,1,0.96,1
ACCT-053,2026-06-13,8,1,0.96,1
ACCT-053,2026-06-14,8,1,0.96,1
ACCT-053,2026-06-15,8,1,0.96,1
ACCT-053,2026-06-16,8,1,0.96,1
ACCT-053,2026-06-17,8,1,0.96,1
ACCT-053,2026-06-18,8,1,0.96,1
ACCT-053,2026-06-19,8,1,0.96,1
ACCT-053,2026-06-20,8,1,0.96,1
ACCT-053,2026-06-21,8,1,0.96,1
ACCT-053,2026-06-22,8,1,0.96,1
ACCT-053,2026-06-23,8,1,0.96,1
ACCT-053,2026-06-24,8,1,0.96,1
ACCT-053,2026-06-25,8,1,0.96,1
ACCT-053,2026-06-26,8,1,0.96,1
ACCT-054,2026-06-07,1,0,0.91,0
ACCT-054,2026-06-08,1,0,0.91,0
ACCT-054,2026-06-09,1,1,0.91,0
ACCT-054,2026-06-10,2,1,0.91,0
ACCT-054,2026-06-11,2,1,0.96,0
ACCT-054,2026-06-12,2,1,0.96,1
ACCT-054,2026-06-13,3,1,0.96,1
ACCT-054,2026-06-14,3,1,0.96,1
ACCT-054,2026-06-15,3,1,0.96,1
ACCT-054,2026-06-16,4,1,0.96,1
ACCT-054,2026-06-17,4,1,0.96,1
ACCT-054,2026-06-18,4,1,0.96,1
ACCT-054,2026-06-19,5,1,0.96,1
ACCT-054,2026-06-20,5,1,0.96,1
ACCT-054,2026-06-21,5,1,0.96,1
ACCT-054,2026-06-22,6,1,0.96,1
ACCT-054,2026-06-23,6,1,0.96,1
ACCT-054,2026-06-24,6,1,0.96,1
ACCT-054,2026-06-25,7,1,0.96,1
ACCT-054,2026-06-26,7,1,0.96,1
ACCT-054,2026-06-27,7,1,0.96,1
ACCT-054,2026-06-28,8,1,0.96,1
ACCT-054,2026-06-29,8,1,0.96,1
ACCT-054,2026-06-30,8,1,0.96,1
ACCT-056,2026-06-10,3,0,0.91,0
ACCT-056,2026-06-11,3,0,0.91,0
ACCT-056,2026-06-12,3,1,0.91,0
ACCT-056,2026-06-13,4,1,0.91,0
ACCT-056,2026-06-14,4,1,0.96,0
ACCT-056,2026-06-15,4,1,0.96,1
ACCT-056,2026-06-16,5,1,0.96,1
ACCT-056,2026-06-17,5,1,0.96,1
ACCT-056,2026-06-18,5,1,0.96,1
ACCT-056,2026-06-19,6,1,0.96,1
ACCT-056,2026-06-20,6,1,0.96,1
ACCT-056,2026-06-21,6,1,0.96,1
ACCT-056,2026-06-22,7,1,0.96,1
ACCT-056,2026-06-23,7,1,0.96,1
ACCT-056,2026-06-24,7,1,0.96,1
ACCT-056,2026-06-25,8,1,0.96,1
ACCT-056,2026-06-26,8,1,0.96,1
ACCT-056,2026-06-27,8,1,0.96,1
ACCT-056,2026-06-28,8,1,0.96,1
ACCT-056,2026-06-29,8,1,0.96,1
ACCT-056,2026-06-30,8,1,0.96,1
