run_id,run_date,account_id,connector_id,environment,status,http_status,records_received,records_accepted,records_rejected,latency_ms,retry_count,error_code
SYNC-ACCT-017-CRM-20260426,2026-04-26,ACCT-017,CRM,Production,SUCCESS,200,1632,1631,1,3145,0,
SYNC-ACCT-017-CRM-20260429,2026-04-29,ACCT-017,CRM,Production,SUCCESS,200,1370,1367,3,1458,0,
SYNC-ACCT-017-CRM-20260502,2026-05-02,ACCT-017,CRM,Production,SUCCESS,200,753,749,4,2655,0,
SYNC-ACCT-017-CRM-20260505,2026-05-05,ACCT-017,CRM,Production,SUCCESS,200,726,721,5,2139,0,
SYNC-ACCT-017-CRM-20260508,2026-05-08,ACCT-017,CRM,Production,SUCCESS,200,746,740,6,1055,0,
SYNC-ACCT-017-CRM-20260511,2026-05-11,ACCT-017,CRM,Production,SUCCESS,200,1098,1097,1,2907,0,
SYNC-ACCT-017-CRM-20260514,2026-05-14,ACCT-017,CRM,Production,SUCCESS,200,923,922,1,1095,0,
SYNC-ACCT-017-CRM-20260517,2026-05-17,ACCT-017,CRM,Production,SUCCESS,200,1395,1390,5,2039,0,
SYNC-ACCT-017-CRM-20260520,2026-05-20,ACCT-017,CRM,Production,SUCCESS,200,1245,1241,4,2258,0,
SYNC-ACCT-017-CRM-20260523,2026-05-23,ACCT-017,CRM,Production,SUCCESS,200,1344,1342,2,3162,0,
SYNC-ACCT-017-CRM-20260526,2026-05-26,ACCT-017,CRM,Production,SUCCESS,200,1544,1541,3,2585,0,
SYNC-ACCT-017-CRM-20260529,2026-05-29,ACCT-017,CRM,Production,SUCCESS,200,1295,1291,4,2529,0,
SYNC-ACCT-017-CRM-20260601,2026-06-01,ACCT-017,CRM,Production,SUCCESS,200,1467,1460,7,1791,0,
SYNC-ACCT-017-CRM-20260604,2026-06-04,ACCT-017,CRM,Production,SUCCESS,200,755,754,1,992,0,
SYNC-ACCT-017-CRM-20260607,2026-06-07,ACCT-017,CRM,Production,SUCCESS,200,1398,1398,0,966,0,
SYNC-ACCT-017-CRM-20260610,2026-06-10,ACCT-017,CRM,Production,SUCCESS,200,841,835,6,2967,0,
SYNC-ACCT-017-CRM-20260613,2026-06-13,ACCT-017,CRM,Production,SUCCESS,200,1231,1221,10,3329,0,
SYNC-ACCT-017-CRM-20260616,2026-06-16,ACCT-017,CRM,Production,SUCCESS,200,1230,1225,5,1220,0,
SYNC-ACCT-017-CRM-20260619,2026-06-19,ACCT-017,CRM,Production,SUCCESS,200,1129,1125,4,1921,0,
SYNC-ACCT-017-CRM-20260622,2026-06-22,ACCT-017,CRM,Production,SUCCESS,200,1258,1249,9,2469,0,
SYNC-ACCT-017-CRM-20260625,2026-06-25,ACCT-017,CRM,Production,SUCCESS,200,804,801,3,2718,0,
SYNC-ACCT-017-CRM-20260628,2026-06-28,ACCT-017,CRM,Production,SUCCESS,200,1197,1193,4,2717,0,
SYNC-ACCT-017-BILLING-20251103,2025-11-03,ACCT-017,BILLING,Production,SUCCESS,200,1679,1667,12,1338,0,
SYNC-ACCT-017-BILLING-20251106,2025-11-06,ACCT-017,BILLING,Production,SUCCESS,200,1191,1186,5,2665,0,
SYNC-ACCT-017-BILLING-20251109,2025-11-09,ACCT-017,BILLING,Production,SUCCESS,200,1083,1081,2,992,0,
SYNC-ACCT-017-BILLING-20251112,2025-11-12,ACCT-017,BILLING,Production,SUCCESS,200,1187,1185,2,1962,0,
SYNC-ACCT-017-BILLING-20251115,2025-11-15,ACCT-017,BILLING,Production,SUCCESS,200,1355,1351,4,1300,0,
SYNC-ACCT-017-BILLING-20251118,2025-11-18,ACCT-017,BILLING,Production,SUCCESS,200,819,812,7,921,0,
SYNC-ACCT-017-BILLING-20251121,2025-11-21,ACCT-017,BILLING,Production,FAILED,503,1639,0,1639,2649,2,UPSTREAM_UNAVAILABLE
SYNC-ACCT-017-BILLING-20251124,2025-11-24,ACCT-017,BILLING,Production,SUCCESS,200,990,988,2,3046,0,
SYNC-ACCT-017-BILLING-20251127,2025-11-27,ACCT-017,BILLING,Production,SUCCESS,200,1506,1494,12,922,0,
SYNC-ACCT-017-BILLING-20251130,2025-11-30,ACCT-017,BILLING,Production,SUCCESS,200,1357,1348,9,621,0,
SYNC-ACCT-017-BILLING-20251203,2025-12-03,ACCT-017,BILLING,Production,SUCCESS,200,1401,1395,6,1929,0,
SYNC-ACCT-017-BILLING-20251206,2025-12-06,ACCT-017,BILLING,Production,SUCCESS,200,1627,1627,0,2810,0,
SYNC-ACCT-017-BILLING-20251209,2025-12-09,ACCT-017,BILLING,Production,SUCCESS,200,888,886,2,1574,0,
SYNC-ACCT-017-BILLING-20251212,2025-12-12,ACCT-017,BILLING,Production,SUCCESS,200,1141,1134,7,2697,0,
SYNC-ACCT-017-BILLING-20251215,2025-12-15,ACCT-017,BILLING,Production,SUCCESS,200,767,765,2,1655,0,
SYNC-ACCT-017-BILLING-20251218,2025-12-18,ACCT-017,BILLING,Production,SUCCESS,200,1110,1107,3,884,0,
SYNC-ACCT-017-BILLING-20251221,2025-12-21,ACCT-017,BILLING,Production,SUCCESS,200,1220,1213,7,2705,0,
SYNC-ACCT-017-BILLING-20251224,2025-12-24,ACCT-017,BILLING,Production,SUCCESS,200,1447,1445,2,3196,0,
SYNC-ACCT-017-BILLING-20251227,2025-12-27,ACCT-017,BILLING,Production,SUCCESS,200,1264,1256,8,2998,0,
SYNC-ACCT-017-BILLING-20251230,2025-12-30,ACCT-017,BILLING,Production,SUCCESS,200,992,986,6,1592,0,
SYNC-ACCT-017-BILLING-20260102,2026-01-02,ACCT-017,BILLING,Production,SUCCESS,200,980,972,8,3122,0,
SYNC-ACCT-017-BILLING-20260105,2026-01-05,ACCT-017,BILLING,Production,SUCCESS,200,898,896,2,1390,0,
SYNC-ACCT-017-BILLING-20260108,2026-01-08,ACCT-017,BILLING,Production,SUCCESS,200,1494,1494,0,2769,0,
SYNC-ACCT-017-BILLING-20260111,2026-01-11,ACCT-017,BILLING,Production,SUCCESS,200,1638,1626,12,1797,0,
SYNC-ACCT-017-BILLING-20260114,2026-01-14,ACCT-017,BILLING,Production,SUCCESS,200,734,732,2,1332,0,
SYNC-ACCT-017-BILLING-20260117,2026-01-17,ACCT-017,BILLING,Production,SUCCESS,200,1443,1435,8,1171,0,
SYNC-ACCT-017-BILLING-20260120,2026-01-20,ACCT-017,BILLING,Production,SUCCESS,200,1510,1507,3,3307,0,
SYNC-ACCT-017-BILLING-20260123,2026-01-23,ACCT-017,BILLING,Production,SUCCESS,200,982,976,6,2157,0,
SYNC-ACCT-017-BILLING-20260126,2026-01-26,ACCT-017,BILLING,Production,SUCCESS,200,1213,1213,0,3323,0,
SYNC-ACCT-017-BILLING-20260129,2026-01-29,ACCT-017,BILLING,Production,SUCCESS,200,1024,1016,8,1359,0,
SYNC-ACCT-017-BILLING-20260201,2026-02-01,ACCT-017,BILLING,Production,SUCCESS,200,985,977,8,2789,0,
SYNC-ACCT-017-BILLING-20260204,2026-02-04,ACCT-017,BILLING,Production,SUCCESS,200,1436,1435,1,2908,0,
SYNC-ACCT-017-BILLING-20260207,2026-02-07,ACCT-017,BILLING,Production,SUCCESS,200,990,985,5,1408,0,
SYNC-ACCT-017-BILLING-20260210,2026-02-10,ACCT-017,BILLING,Production,SUCCESS,200,866,865,1,3206,0,
SYNC-ACCT-017-BILLING-20260213,2026-02-13,ACCT-017,BILLING,Production,SUCCESS,200,1462,1452,10,2030,0,
SYNC-ACCT-017-BILLING-20260216,2026-02-16,ACCT-017,BILLING,Production,SUCCESS,200,1464,1453,11,1295,0,
SYNC-ACCT-017-BILLING-20260219,2026-02-19,ACCT-017,BILLING,Production,SUCCESS,200,1335,1330,5,1866,0,
SYNC-ACCT-017-BILLING-20260222,2026-02-22,ACCT-017,BILLING,Production,SUCCESS,200,830,825,5,1237,0,
SYNC-ACCT-017-BILLING-20260225,2026-02-25,ACCT-017,BILLING,Production,SUCCESS,200,928,922,6,1893,0,
SYNC-ACCT-017-BILLING-20260228,2026-02-28,ACCT-017,BILLING,Production,SUCCESS,200,1474,1466,8,1310,0,
SYNC-ACCT-017-BILLING-20260303,2026-03-03,ACCT-017,BILLING,Production,SUCCESS,200,1254,1253,1,1635,0,
SYNC-ACCT-017-BILLING-20260306,2026-03-06,ACCT-017,BILLING,Production,SUCCESS,200,967,961,6,1690,0,
SYNC-ACCT-017-BILLING-20260309,2026-03-09,ACCT-017,BILLING,Production,SUCCESS,200,1272,1269,3,2870,0,
SYNC-ACCT-017-BILLING-20260312,2026-03-12,ACCT-017,BILLING,Production,SUCCESS,200,1148,1146,2,1482,0,
SYNC-ACCT-017-BILLING-20260315,2026-03-15,ACCT-017,BILLING,Production,SUCCESS,200,1345,1343,2,744,0,
SYNC-ACCT-017-BILLING-20260318,2026-03-18,ACCT-017,BILLING,Production,SUCCESS,200,1277,1274,3,869,0,
SYNC-ACCT-017-BILLING-20260321,2026-03-21,ACCT-017,BILLING,Production,SUCCESS,200,818,813,5,1005,0,
SYNC-ACCT-017-BILLING-20260324,2026-03-24,ACCT-017,BILLING,Production,SUCCESS,200,860,860,0,797,0,
SYNC-ACCT-017-BILLING-20260327,2026-03-27,ACCT-017,BILLING,Production,SUCCESS,200,1168,1164,4,2728,0,
SYNC-ACCT-017-BILLING-20260330,2026-03-30,ACCT-017,BILLING,Production,SUCCESS,200,1657,1652,5,3031,0,
SYNC-ACCT-017-BILLING-20260402,2026-04-02,ACCT-017,BILLING,Production,SUCCESS,200,739,735,4,950,0,
SYNC-ACCT-017-BILLING-20260405,2026-04-05,ACCT-017,BILLING,Production,SUCCESS,200,1676,1668,8,2708,0,
SYNC-ACCT-017-BILLING-20260408,2026-04-08,ACCT-017,BILLING,Production,FAILED,503,845,0,845,2725,2,UPSTREAM_UNAVAILABLE
SYNC-ACCT-017-BILLING-20260411,2026-04-11,ACCT-017,BILLING,Production,SUCCESS,200,834,830,4,2588,0,
SYNC-ACCT-017-BILLING-20260414,2026-04-14,ACCT-017,BILLING,Production,SUCCESS,200,1317,1308,9,2135,0,
SYNC-ACCT-017-BILLING-20260417,2026-04-17,ACCT-017,BILLING,Production,SUCCESS,200,831,829,2,2810,0,
SYNC-ACCT-017-BILLING-20260420,2026-04-20,ACCT-017,BILLING,Production,SUCCESS,200,870,864,6,607,0,
SYNC-ACCT-017-BILLING-20260423,2026-04-23,ACCT-017,BILLING,Production,SUCCESS,200,793,792,1,808,0,
SYNC-ACCT-017-BILLING-20260426,2026-04-26,ACCT-017,BILLING,Production,SUCCESS,200,844,841,3,2236,0,
SYNC-ACCT-017-BILLING-20260429,2026-04-29,ACCT-017,BILLING,Production,SUCCESS,200,1290,1289,1,2241,0,
SYNC-ACCT-017-BILLING-20260502,2026-05-02,ACCT-017,BILLING,Production,SUCCESS,200,1415,1406,9,761,0,
SYNC-ACCT-017-BILLING-20260505,2026-05-05,ACCT-017,BILLING,Production,SUCCESS,200,1048,1045,3,3378,0,
SYNC-ACCT-017-BILLING-20260508,2026-05-08,ACCT-017,BILLING,Production,SUCCESS,200,1049,1042,7,1178,0,
SYNC-ACCT-017-BILLING-20260511,2026-05-11,ACCT-017,BILLING,Production,SUCCESS,200,1198,1195,3,1647,0,
SYNC-ACCT-017-BILLING-20260514,2026-05-14,ACCT-017,BILLING,Production,SUCCESS,200,1478,1471,7,1213,0,
SYNC-ACCT-017-BILLING-20260517,2026-05-17,ACCT-017,BILLING,Production,SUCCESS,200,939,932,7,1724,0,
SYNC-ACCT-017-BILLING-20260520,2026-05-20,ACCT-017,BILLING,Production,SUCCESS,200,1022,1021,1,3348,0,
SYNC-ACCT-017-BILLING-20260523,2026-05-23,ACCT-017,BILLING,Production,SUCCESS,200,1458,1450,8,3053,0,
SYNC-ACCT-017-BILLING-20260526,2026-05-26,ACCT-017,BILLING,Production,SUCCESS,200,1435,1424,11,1588,0,
SYNC-ACCT-017-BILLING-20260529,2026-05-29,ACCT-017,BILLING,Production,SUCCESS,200,723,718,5,1013,0,
SYNC-ACCT-017-BILLING-20260601,2026-06-01,ACCT-017,BILLING,Production,SUCCESS,200,1468,1461,7,3343,0,
SYNC-ACCT-017-BILLING-20260604,2026-06-04,ACCT-017,BILLING,Production,SUCCESS,200,1075,1074,1,1834,0,
SYNC-ACCT-017-BILLING-20260607,2026-06-07,ACCT-017,BILLING,Production,SUCCESS,200,981,978,3,882,0,
SYNC-ACCT-017-BILLING-20260610,2026-06-10,ACCT-017,BILLING,Production,SUCCESS,200,743,740,3,2181,0,
SYNC-ACCT-017-BILLING-20260613,2026-06-13,ACCT-017,BILLING,Production,SUCCESS,200,845,844,1,2965,0,
SYNC-ACCT-017-BILLING-20260616,2026-06-16,ACCT-017,BILLING,Production,SUCCESS,200,815,808,7,2051,0,
SYNC-ACCT-017-BILLING-20260619,2026-06-19,ACCT-017,BILLING,Production,SUCCESS,200,893,890,3,664,0,
SYNC-ACCT-017-BILLING-20260622,2026-06-22,ACCT-017,BILLING,Production,SUCCESS,200,776,771,5,1868,0,
SYNC-ACCT-017-BILLING-20260625,2026-06-25,ACCT-017,BILLING,Production,SUCCESS,200,1534,1524,10,1994,0,
SYNC-ACCT-017-BILLING-20260628,2026-06-28,ACCT-017,BILLING,Production,SUCCESS,200,1206,1205,1,1565,0,
SYNC-ACCT-018-CRM-20251106,2025-11-06,ACCT-018,CRM,Production,SUCCESS,200,1496,1486,10,1837,0,
SYNC-ACCT-018-CRM-20251109,2025-11-09,ACCT-018,CRM,Production,SUCCESS,200,1083,1078,5,1890,0,
SYNC-ACCT-018-CRM-20251112,2025-11-12,ACCT-018,CRM,Production,SUCCESS,200,774,768,6,1033,0,
SYNC-ACCT-018-CRM-20251115,2025-11-15,ACCT-018,CRM,Production,SUCCESS,200,1407,1407,0,1668,0,
SYNC-ACCT-018-CRM-20251118,2025-11-18,ACCT-018,CRM,Production,SUCCESS,200,877,876,1,1096,0,
SYNC-ACCT-018-CRM-20251121,2025-11-21,ACCT-018,CRM,Production,SUCCESS,200,910,904,6,2941,0,
SYNC-ACCT-018-CRM-20251124,2025-11-24,ACCT-018,CRM,Production,SUCCESS,200,1012,1012,0,1426,0,
SYNC-ACCT-018-CRM-20251127,2025-11-27,ACCT-018,CRM,Production,SUCCESS,200,885,878,7,1215,0,
SYNC-ACCT-018-CRM-20251130,2025-11-30,ACCT-018,CRM,Production,SUCCESS,200,1150,1142,8,3344,0,
SYNC-ACCT-018-CRM-20251203,2025-12-03,ACCT-018,CRM,Production,SUCCESS,200,824,824,0,529,0,
SYNC-ACCT-018-CRM-20251206,2025-12-06,ACCT-018,CRM,Production,SUCCESS,200,1571,1568,3,3012,0,
SYNC-ACCT-018-CRM-20251209,2025-12-09,ACCT-018,CRM,Production,SUCCESS,200,1155,1152,3,2342,0,
SYNC-ACCT-018-CRM-20251212,2025-12-12,ACCT-018,CRM,Production,SUCCESS,200,1400,1399,1,956,0,
SYNC-ACCT-018-CRM-20251215,2025-12-15,ACCT-018,CRM,Production,SUCCESS,200,1632,1629,3,3240,0,
SYNC-ACCT-018-CRM-20251218,2025-12-18,ACCT-018,CRM,Production,SUCCESS,200,1125,1121,4,1037,0,
SYNC-ACCT-018-CRM-20251221,2025-12-21,ACCT-018,CRM,Production,SUCCESS,200,1316,1308,8,1795,0,
SYNC-ACCT-018-CRM-20251224,2025-12-24,ACCT-018,CRM,Production,SUCCESS,200,1091,1087,4,2820,0,
SYNC-ACCT-018-CRM-20251227,2025-12-27,ACCT-018,CRM,Production,SUCCESS,200,945,937,8,2766,0,
SYNC-ACCT-018-CRM-20251230,2025-12-30,ACCT-018,CRM,Production,SUCCESS,200,1433,1423,10,3083,0,
SYNC-ACCT-018-CRM-20260102,2026-01-02,ACCT-018,CRM,Production,FAILED,503,1485,0,1485,2139,2,UPSTREAM_UNAVAILABLE
SYNC-ACCT-018-CRM-20260105,2026-01-05,ACCT-018,CRM,Production,SUCCESS,200,1101,1093,8,1642,0,
SYNC-ACCT-018-CRM-20260108,2026-01-08,ACCT-018,CRM,Production,SUCCESS,200,875,868,7,3244,0,
SYNC-ACCT-018-CRM-20260111,2026-01-11,ACCT-018,CRM,Production,SUCCESS,200,1349,1341,8,2397,0,
SYNC-ACCT-018-CRM-20260114,2026-01-14,ACCT-018,CRM,Production,FAILED,503,1353,0,1353,1156,2,UPSTREAM_UNAVAILABLE
SYNC-ACCT-018-CRM-20260117,2026-01-17,ACCT-018,CRM,Production,SUCCESS,200,1447,1444,3,2334,0,
SYNC-ACCT-018-CRM-20260120,2026-01-20,ACCT-018,CRM,Production,SUCCESS,200,777,771,6,2951,0,
SYNC-ACCT-018-CRM-20260123,2026-01-23,ACCT-018,CRM,Production,SUCCESS,200,1194,1188,6,1256,0,
SYNC-ACCT-018-CRM-20260126,2026-01-26,ACCT-018,CRM,Production,SUCCESS,200,1086,1085,1,703,0,
SYNC-ACCT-018-CRM-20260129,2026-01-29,ACCT-018,CRM,Production,SUCCESS,200,1419,1408,11,1551,0,
SYNC-ACCT-018-CRM-20260201,2026-02-01,ACCT-018,CRM,Production,SUCCESS,200,1190,1186,4,2340,0,
SYNC-ACCT-018-CRM-20260204,2026-02-04,ACCT-018,CRM,Production,SUCCESS,200,873,871,2,1726,0,
SYNC-ACCT-018-CRM-20260207,2026-02-07,ACCT-018,CRM,Production,SUCCESS,200,730,728,2,2594,0,
SYNC-ACCT-018-CRM-20260210,2026-02-10,ACCT-018,CRM,Production,SUCCESS,200,1646,1638,8,3236,0,
SYNC-ACCT-018-CRM-20260213,2026-02-13,ACCT-018,CRM,Production,SUCCESS,200,831,830,1,1402,0,
SYNC-ACCT-018-CRM-20260216,2026-02-16,ACCT-018,CRM,Production,SUCCESS,200,1088,1082,6,842,0,
SYNC-ACCT-018-CRM-20260219,2026-02-19,ACCT-018,CRM,Production,SUCCESS,200,1673,1672,1,611,0,
SYNC-ACCT-018-CRM-20260222,2026-02-22,ACCT-018,CRM,Production,SUCCESS,200,1426,1417,9,1573,0,
SYNC-ACCT-018-CRM-20260225,2026-02-25,ACCT-018,CRM,Production,SUCCESS,200,788,787,1,2112,0,
SYNC-ACCT-018-CRM-20260228,2026-02-28,ACCT-018,CRM,Production,SUCCESS,200,829,825,4,2863,0,
SYNC-ACCT-018-CRM-20260303,2026-03-03,ACCT-018,CRM,Production,SUCCESS,200,1132,1131,1,3106,0,
SYNC-ACCT-018-CRM-20260306,2026-03-06,ACCT-018,CRM,Production,SUCCESS,200,1242,1241,1,2923,0,
SYNC-ACCT-018-CRM-20260309,2026-03-09,ACCT-018,CRM,Production,SUCCESS,200,1220,1214,6,3307,0,
SYNC-ACCT-018-CRM-20260312,2026-03-12,ACCT-018,CRM,Production,SUCCESS,200,823,823,0,1929,0,
SYNC-ACCT-018-CRM-20260315,2026-03-15,ACCT-018,CRM,Production,SUCCESS,200,1418,1418,0,2705,0,
SYNC-ACCT-018-CRM-20260318,2026-03-18,ACCT-018,CRM,Production,SUCCESS,200,1679,1675,4,1482,0,
SYNC-ACCT-018-CRM-20260321,2026-03-21,ACCT-018,CRM,Production,SUCCESS,200,1269,1268,1,2454,0,
SYNC-ACCT-018-CRM-20260324,2026-03-24,ACCT-018,CRM,Production,SUCCESS,200,990,983,7,3156,0,
SYNC-ACCT-018-CRM-20260327,2026-03-27,ACCT-018,CRM,Production,SUCCESS,200,985,978,7,3083,0,
SYNC-ACCT-018-CRM-20260330,2026-03-30,ACCT-018,CRM,Production,SUCCESS,200,1434,1431,3,1514,0,
SYNC-ACCT-018-CRM-20260402,2026-04-02,ACCT-018,CRM,Production,SUCCESS,200,1207,1200,7,806,0,
SYNC-ACCT-018-CRM-20260405,2026-04-05,ACCT-018,CRM,Production,FAILED,503,1518,0,1518,1080,2,UPSTREAM_UNAVAILABLE
SYNC-ACCT-018-CRM-20260408,2026-04-08,ACCT-018,CRM,Production,SUCCESS,200,738,734,4,3268,0,
SYNC-ACCT-018-CRM-20260411,2026-04-11,ACCT-018,CRM,Production,SUCCESS,200,765,761,4,1594,0,
SYNC-ACCT-018-CRM-20260414,2026-04-14,ACCT-018,CRM,Production,SUCCESS,200,1363,1355,8,2107,0,
SYNC-ACCT-018-CRM-20260417,2026-04-17,ACCT-018,CRM,Production,SUCCESS,200,1560,1554,6,2843,0,
SYNC-ACCT-018-CRM-20260420,2026-04-20,ACCT-018,CRM,Production,SUCCESS,200,1668,1656,12,1118,0,
SYNC-ACCT-018-CRM-20260423,2026-04-23,ACCT-018,CRM,Production,SUCCESS,200,1335,1324,11,760,0,
SYNC-ACCT-018-CRM-20260426,2026-04-26,ACCT-018,CRM,Production,SUCCESS,200,1049,1042,7,3068,0,
SYNC-ACCT-018-CRM-20260429,2026-04-29,ACCT-018,CRM,Production,SUCCESS,200,981,978,3,2792,0,
SYNC-ACCT-018-CRM-20260502,2026-05-02,ACCT-018,CRM,Production,SUCCESS,200,920,919,1,2295,0,
SYNC-ACCT-018-CRM-20260505,2026-05-05,ACCT-018,CRM,Production,SUCCESS,200,1603,1601,2,2827,0,
SYNC-ACCT-018-CRM-20260508,2026-05-08,ACCT-018,CRM,Production,SUCCESS,200,1498,1498,0,2132,0,
SYNC-ACCT-018-CRM-20260511,2026-05-11,ACCT-018,CRM,Production,FAILED,503,1344,0,1344,3034,2,UPSTREAM_UNAVAILABLE
SYNC-ACCT-018-CRM-20260514,2026-05-14,ACCT-018,CRM,Production,SUCCESS,200,1531,1528,3,3143,0,
SYNC-ACCT-018-CRM-20260517,2026-05-17,ACCT-018,CRM,Production,SUCCESS,200,1124,1123,1,2660,0,
SYNC-ACCT-018-CRM-20260520,2026-05-20,ACCT-018,CRM,Production,SUCCESS,200,1531,1522,9,2715,0,
SYNC-ACCT-018-CRM-20260523,2026-05-23,ACCT-018,CRM,Production,SUCCESS,200,1000,999,1,1560,0,
SYNC-ACCT-018-CRM-20260526,2026-05-26,ACCT-018,CRM,Production,SUCCESS,200,812,812,0,744,0,
SYNC-ACCT-018-CRM-20260529,2026-05-29,ACCT-018,CRM,Production,SUCCESS,200,1653,1649,4,3171,0,
SYNC-ACCT-018-CRM-20260601,2026-06-01,ACCT-018,CRM,Production,SUCCESS,200,1536,1535,1,2415,0,
SYNC-ACCT-018-CRM-20260604,2026-06-04,ACCT-018,CRM,Production,SUCCESS,200,958,954,4,1374,0,
SYNC-ACCT-018-CRM-20260607,2026-06-07,ACCT-018,CRM,Production,SUCCESS,200,892,886,6,3382,0,
SYNC-ACCT-018-CRM-20260610,2026-06-10,ACCT-018,CRM,Production,SUCCESS,200,1295,1291,4,832,0,
SYNC-ACCT-018-CRM-20260613,2026-06-13,ACCT-018,CRM,Production,SUCCESS,200,1183,1177,6,1737,0,
SYNC-ACCT-018-CRM-20260616,2026-06-16,ACCT-018,CRM,Production,SUCCESS,200,1065,1063,2,2091,0,
SYNC-ACCT-018-CRM-20260619,2026-06-19,ACCT-018,CRM,Production,SUCCESS,200,1589,1582,7,2442,0,
SYNC-ACCT-018-CRM-20260622,2026-06-22,ACCT-018,CRM,Production,SUCCESS,200,789,788,1,1036,0,
SYNC-ACCT-018-CRM-20260625,2026-06-25,ACCT-018,CRM,Production,SUCCESS,200,956,955,1,1460,0,
SYNC-ACCT-018-CRM-20260628,2026-06-28,ACCT-018,CRM,Production,SUCCESS,200,731,729,2,1334,0,
SYNC-ACCT-018-BILLING-20251106,2025-11-06,ACCT-018,BILLING,Production,SUCCESS,200,1159,1153,6,3233,0,
SYNC-ACCT-018-BILLING-20251109,2025-11-09,ACCT-018,BILLING,Production,SUCCESS,200,1066,1061,5,1587,0,
SYNC-ACCT-018-BILLING-20251112,2025-11-12,ACCT-018,BILLING,Production,SUCCESS,200,1224,1222,2,2897,0,
SYNC-ACCT-018-BILLING-20251115,2025-11-15,ACCT-018,BILLING,Production,SUCCESS,200,1173,1172,1,2526,0,
SYNC-ACCT-018-BILLING-20251118,2025-11-18,ACCT-018,BILLING,Production,SUCCESS,200,1673,1666,7,1017,0,
SYNC-ACCT-018-BILLING-20251121,2025-11-21,ACCT-018,BILLING,Production,SUCCESS,200,1609,1600,9,1207,0,
SYNC-ACCT-018-BILLING-20251124,2025-11-24,ACCT-018,BILLING,Production,SUCCESS,200,900,896,4,1695,0,
SYNC-ACCT-018-BILLING-20251127,2025-11-27,ACCT-018,BILLING,Production,SUCCESS,200,1459,1448,11,600,0,
SYNC-ACCT-018-BILLING-20251130,2025-11-30,ACCT-018,BILLING,Production,SUCCESS,200,1061,1059,2,3187,0,
SYNC-ACCT-018-BILLING-20251203,2025-12-03,ACCT-018,BILLING,Production,SUCCESS,200,1033,1032,1,2802,0,
SYNC-ACCT-018-BILLING-20251206,2025-12-06,ACCT-018,BILLING,Production,SUCCESS,200,1673,1673,0,965,0,
SYNC-ACCT-018-BILLING-20251209,2025-12-09,ACCT-018,BILLING,Production,SUCCESS,200,953,953,0,2138,0,
SYNC-ACCT-018-BILLING-20251212,2025-12-12,ACCT-018,BILLING,Production,SUCCESS,200,1626,1622,4,2622,0,
SYNC-ACCT-018-BILLING-20251215,2025-12-15,ACCT-018,BILLING,Production,SUCCESS,200,1105,1103,2,2145,0,
SYNC-ACCT-018-BILLING-20251218,2025-12-18,ACCT-018,BILLING,Production,SUCCESS,200,750,746,4,1589,0,
SYNC-ACCT-018-BILLING-20251221,2025-12-21,ACCT-018,BILLING,Production,SUCCESS,200,1124,1116,8,2642,0,
SYNC-ACCT-018-BILLING-20251224,2025-12-24,ACCT-018,BILLING,Production,SUCCESS,200,839,832,7,2301,0,
SYNC-ACCT-018-BILLING-20251227,2025-12-27,ACCT-018,BILLING,Production,SUCCESS,200,728,723,5,3260,0,
SYNC-ACCT-018-BILLING-20251230,2025-12-30,ACCT-018,BILLING,Production,SUCCESS,200,1598,1589,9,1668,0,
SYNC-ACCT-018-BILLING-20260102,2026-01-02,ACCT-018,BILLING,Production,SUCCESS,200,1085,1083,2,1957,0,
SYNC-ACCT-018-BILLING-20260105,2026-01-05,ACCT-018,BILLING,Production,SUCCESS,200,1495,1490,5,1392,0,
SYNC-ACCT-018-BILLING-20260108,2026-01-08,ACCT-018,BILLING,Production,SUCCESS,200,1519,1510,9,2213,0,
SYNC-ACCT-018-BILLING-20260111,2026-01-11,ACCT-018,BILLING,Production,SUCCESS,200,826,825,1,617,0,
SYNC-ACCT-018-BILLING-20260114,2026-01-14,ACCT-018,BILLING,Production,SUCCESS,200,745,741,4,2332,0,
SYNC-ACCT-018-BILLING-20260117,2026-01-17,ACCT-018,BILLING,Production,SUCCESS,200,786,780,6,2762,0,
SYNC-ACCT-018-BILLING-20260120,2026-01-20,ACCT-018,BILLING,Production,SUCCESS,200,1072,1068,4,1040,0,
SYNC-ACCT-018-BILLING-20260123,2026-01-23,ACCT-018,BILLING,Production,SUCCESS,200,1481,1480,1,1371,0,
SYNC-ACCT-018-BILLING-20260126,2026-01-26,ACCT-018,BILLING,Production,FAILED,503,1359,0,1359,2960,2,UPSTREAM_UNAVAILABLE
SYNC-ACCT-018-BILLING-20260129,2026-01-29,ACCT-018,BILLING,Production,SUCCESS,200,1478,1473,5,1587,0,
SYNC-ACCT-018-BILLING-20260201,2026-02-01,ACCT-018,BILLING,Production,SUCCESS,200,1576,1567,9,1333,0,
SYNC-ACCT-018-BILLING-20260204,2026-02-04,ACCT-018,BILLING,Production,SUCCESS,200,902,900,2,2817,0,
SYNC-ACCT-018-BILLING-20260207,2026-02-07,ACCT-018,BILLING,Production,SUCCESS,200,1308,1307,1,3040,0,
SYNC-ACCT-018-BILLING-20260210,2026-02-10,ACCT-018,BILLING,Production,SUCCESS,200,1064,1061,3,732,0,
SYNC-ACCT-018-BILLING-20260213,2026-02-13,ACCT-018,BILLING,Production,SUCCESS,200,1006,1000,6,1458,0,
