record_id,event_date,asset_id,business_key,event_type,numeric_value,source_medium,schema_version,required_value_valid
REC-20260508-WEB_EVENTS-093,2026-05-08,WEB_EVENTS,WEB_EVENTS-20260508-093,standard,216.88,governed/source,v1,1
REC-20260508-WEB_EVENTS-094,2026-05-08,WEB_EVENTS,WEB_EVENTS-20260508-094,standard,181.09,governed/source,v1,1
REC-20260508-WEB_EVENTS-095,2026-05-08,WEB_EVENTS,WEB_EVENTS-20260508-095,purchase,361.15,governed/source,v1,1
REC-20260508-WEB_EVENTS-096,2026-05-08,WEB_EVENTS,WEB_EVENTS-20260508-096,standard,436.16,governed/source,v1,1
REC-20260508-WEB_EVENTS-097,2026-05-08,WEB_EVENTS,WEB_EVENTS-20260508-097,standard,179.25,governed/source,v1,1
REC-20260508-WEB_EVENTS-098,2026-05-08,WEB_EVENTS,WEB_EVENTS-20260508-098,standard,76.93,governed/source,v1,1
REC-20260508-WEB_EVENTS-099,2026-05-08,WEB_EVENTS,WEB_EVENTS-20260508-099,standard,364.44,governed/source,v1,1
REC-20260508-CRM_LEADS-000,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-000,standard,292.07,governed/source,v1,1
REC-20260508-CRM_LEADS-001,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-001,standard,386.31,governed/source,v1,1
REC-20260508-CRM_LEADS-002,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-002,standard,449.06,governed/source,v1,1
REC-20260508-CRM_LEADS-003,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-003,standard,259.07,governed/source,v1,1
REC-20260508-CRM_LEADS-004,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-004,standard,198.7,governed/source,v1,1
REC-20260508-CRM_LEADS-005,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-005,standard,208.91,governed/source,v1,1
REC-20260508-CRM_LEADS-006,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-006,standard,53.65,governed/source,v1,1
REC-20260508-CRM_LEADS-007,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-007,standard,397.01,governed/source,v1,1
REC-20260508-CRM_LEADS-008,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-008,standard,366.13,governed/source,v1,1
REC-20260508-CRM_LEADS-009,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-009,standard,354.42,governed/source,v1,1
REC-20260508-CRM_LEADS-010,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-010,standard,47.17,governed/source,v1,1
REC-20260508-CRM_LEADS-011,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-011,standard,68.65,governed/source,v1,1
REC-20260508-CRM_LEADS-012,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-012,standard,333.42,governed/source,v1,1
REC-20260508-CRM_LEADS-013,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-013,standard,68.5,governed/source,v1,1
REC-20260508-CRM_LEADS-014,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-014,standard,80.93,governed/source,v1,1
REC-20260508-CRM_LEADS-015,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-015,standard,122.77,governed/source,v1,1
REC-20260508-CRM_LEADS-016,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-016,standard,382.99,governed/source,v1,1
REC-20260508-CRM_LEADS-017,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-017,standard,237.79,governed/source,v1,1
REC-20260508-CRM_LEADS-018,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-018,standard,476.02,governed/source,v1,1
REC-20260508-CRM_LEADS-019,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-019,standard,125.21,governed/source,v1,1
REC-20260508-CRM_LEADS-020,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-020,standard,72.25,governed/source,v1,1
REC-20260508-CRM_LEADS-021,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-021,standard,72.81,governed/source,v1,1
REC-20260508-CRM_LEADS-022,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-022,standard,251.37,governed/source,v1,1
REC-20260508-CRM_LEADS-023,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-023,standard,281.39,governed/source,v1,1
REC-20260508-CRM_LEADS-024,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-024,standard,354.69,governed/source,v1,1
REC-20260508-CRM_LEADS-025,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-025,standard,271.35,governed/source,v1,1
REC-20260508-CRM_LEADS-026,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-026,standard,405.77,governed/source,v1,1
REC-20260508-CRM_LEADS-027,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-027,standard,329.12,governed/source,v1,1
REC-20260508-CRM_LEADS-028,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-028,standard,438.49,governed/source,v1,1
REC-20260508-CRM_LEADS-029,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-029,standard,439.96,governed/source,v1,1
REC-20260508-CRM_LEADS-030,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-030,standard,365.45,governed/source,v1,1
REC-20260508-CRM_LEADS-031,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-031,standard,344.92,governed/source,v1,1
REC-20260508-CRM_LEADS-032,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-032,standard,470.04,governed/source,v1,1
REC-20260508-CRM_LEADS-033,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-033,standard,109.07,governed/source,v1,1
REC-20260508-CRM_LEADS-034,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-034,standard,98.05,governed/source,v1,1
REC-20260508-CRM_LEADS-035,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-035,standard,354.13,governed/source,v1,1
REC-20260508-CRM_LEADS-036,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-036,standard,365.52,governed/source,v1,1
REC-20260508-CRM_LEADS-037,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-037,standard,318.44,governed/source,v1,1
REC-20260508-CRM_LEADS-038,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-038,standard,354.5,governed/source,v1,1
REC-20260508-CRM_LEADS-039,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-039,standard,342.59,governed/source,v1,1
REC-20260508-CRM_LEADS-040,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-040,standard,200.76,governed/source,v1,1
REC-20260508-CRM_LEADS-041,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-041,standard,24.53,governed/source,v1,1
REC-20260508-CRM_LEADS-042,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-042,standard,324.28,governed/source,v1,1
REC-20260508-CRM_LEADS-043,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-043,standard,309.23,governed/source,v1,1
REC-20260508-CRM_LEADS-044,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-044,standard,64.17,governed/source,v1,1
REC-20260508-CRM_LEADS-045,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-045,standard,318.72,governed/source,v1,1
REC-20260508-CRM_LEADS-046,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-046,standard,90.48,governed/source,v1,1
REC-20260508-CRM_LEADS-047,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-047,standard,392.86,governed/source,v1,1
REC-20260508-CRM_LEADS-048,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-048,standard,464.8,governed/source,v1,1
REC-20260508-CRM_LEADS-049,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-049,standard,31.03,governed/source,v1,1
REC-20260508-CRM_LEADS-050,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-050,standard,47.13,governed/source,v1,1
REC-20260508-CRM_LEADS-051,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-051,standard,229.92,governed/source,v1,1
REC-20260508-CRM_LEADS-052,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-052,standard,300.23,governed/source,v1,1
REC-20260508-CRM_LEADS-053,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-053,standard,237.02,governed/source,v1,1
REC-20260508-CRM_LEADS-054,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-054,standard,264.43,governed/source,v1,1
REC-20260508-CRM_LEADS-055,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-055,standard,64.5,governed/source,v1,1
REC-20260508-CRM_LEADS-056,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-056,standard,23.41,governed/source,v1,1
REC-20260508-CRM_LEADS-057,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-057,standard,283.61,governed/source,v1,1
REC-20260508-CRM_LEADS-058,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-058,standard,372.35,governed/source,v1,1
REC-20260508-CRM_LEADS-059,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-059,standard,318.01,governed/source,v1,1
REC-20260508-CRM_LEADS-060,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-060,standard,294.32,governed/source,v1,1
REC-20260508-CRM_LEADS-061,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-061,standard,477.0,governed/source,v1,1
REC-20260508-CRM_LEADS-062,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-062,standard,451.44,governed/source,v1,1
REC-20260508-CRM_LEADS-063,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-063,standard,57.18,governed/source,v1,1
REC-20260508-CRM_LEADS-064,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-064,standard,371.74,governed/source,v1,1
REC-20260508-CRM_LEADS-065,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-065,standard,65.18,governed/source,v1,1
REC-20260508-CRM_LEADS-066,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-066,standard,74.19,governed/source,v1,1
REC-20260508-CRM_LEADS-067,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-067,standard,371.62,governed/source,v1,1
REC-20260508-CRM_LEADS-068,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-068,standard,317.11,governed/source,v1,1
REC-20260508-CRM_LEADS-069,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-069,standard,122.94,governed/source,v1,1
REC-20260508-CRM_LEADS-070,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-070,standard,210.48,governed/source,v1,1
REC-20260508-CRM_LEADS-071,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-071,standard,155.96,governed/source,v1,1
REC-20260508-CRM_LEADS-072,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-072,standard,260.3,governed/source,v1,1
REC-20260508-CRM_LEADS-073,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-073,standard,362.8,governed/source,v1,1
REC-20260508-CRM_LEADS-074,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-074,standard,140.4,governed/source,v1,1
REC-20260508-CRM_LEADS-075,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-075,standard,139.99,governed/source,v1,1
REC-20260508-CRM_LEADS-076,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-076,standard,250.06,governed/source,v1,1
REC-20260508-CRM_LEADS-077,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-077,standard,81.32,governed/source,v1,1
REC-20260508-CRM_LEADS-078,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-078,standard,451.98,governed/source,v1,1
REC-20260508-CRM_LEADS-079,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-079,standard,484.22,governed/source,v1,1
REC-20260508-CRM_LEADS-080,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-080,standard,281.66,governed/source,v1,1
REC-20260508-CRM_LEADS-081,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-081,standard,110.7,governed/source,v1,1
REC-20260508-CRM_LEADS-082,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-082,standard,303.85,governed/source,v1,1
REC-20260508-CRM_LEADS-083,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-083,standard,102.28,governed/source,v1,1
REC-20260508-CRM_LEADS-084,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-084,standard,137.39,governed/source,v1,1
REC-20260508-CRM_LEADS-085,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-085,standard,269.8,governed/source,v1,1
REC-20260508-CRM_LEADS-086,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-086,standard,237.92,governed/source,v1,1
REC-20260508-CRM_LEADS-087,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-087,standard,304.04,governed/source,v1,1
REC-20260508-CRM_LEADS-088,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-088,standard,89.54,governed/source,v1,1
REC-20260508-CRM_LEADS-089,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-089,standard,86.68,governed/source,v1,1
REC-20260508-CRM_LEADS-090,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-090,standard,194.75,governed/source,v1,1
REC-20260508-CRM_LEADS-091,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-091,standard,343.96,governed/source,v1,1
REC-20260508-CRM_LEADS-092,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-092,standard,442.67,governed/source,v1,1
REC-20260508-CRM_LEADS-093,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-093,standard,442.62,governed/source,v1,1
REC-20260508-CRM_LEADS-094,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-094,standard,154.29,governed/source,v1,1
REC-20260508-CRM_LEADS-095,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-095,standard,378.57,governed/source,v1,1
REC-20260508-CRM_LEADS-096,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-096,standard,427.48,governed/source,v1,1
REC-20260508-CRM_LEADS-097,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-097,standard,267.34,governed/source,v1,1
REC-20260508-CRM_LEADS-098,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-098,standard,385.58,governed/source,v1,1
REC-20260508-CRM_LEADS-099,2026-05-08,CRM_LEADS,CRM_LEADS-20260508-099,standard,65.13,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-000,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-000,standard,238.13,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-001,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-001,standard,334.59,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-002,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-002,standard,180.57,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-003,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-003,standard,94.08,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-004,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-004,standard,293.26,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-005,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-005,standard,184.99,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-006,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-006,standard,95.68,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-007,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-007,standard,157.64,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-008,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-008,standard,52.47,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-009,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-009,standard,373.17,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-010,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-010,standard,109.54,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-011,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-011,standard,338.03,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-012,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-012,standard,196.28,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-013,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-013,standard,313.75,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-014,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-014,standard,397.63,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-015,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-015,standard,259.2,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-016,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-016,standard,351.53,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-017,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-017,standard,225.17,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-018,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-018,standard,350.65,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-019,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-019,standard,311.93,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-020,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-020,standard,406.05,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-021,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-021,standard,283.93,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-022,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-022,standard,212.77,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-023,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-023,standard,324.39,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-024,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-024,standard,167.67,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-025,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-025,standard,198.92,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-026,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-026,standard,410.64,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-027,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-027,standard,199.7,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-028,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-028,standard,129.13,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-029,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-029,standard,254.88,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-030,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-030,standard,236.64,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-031,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-031,standard,179.21,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-032,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-032,standard,264.34,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-033,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-033,standard,236.11,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-034,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-034,standard,288.89,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-035,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-035,standard,97.9,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-036,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-036,standard,353.48,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-037,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-037,standard,57.09,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-038,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-038,standard,414.49,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-039,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-039,standard,269.53,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-040,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-040,standard,220.58,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-041,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-041,standard,374.88,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-042,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-042,standard,471.47,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-043,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-043,standard,360.62,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-044,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-044,standard,389.53,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-045,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-045,standard,297.24,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-046,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-046,standard,209.31,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-047,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-047,standard,248.22,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-048,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-048,standard,189.14,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-049,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-049,standard,341.25,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-050,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-050,standard,193.82,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-051,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-051,standard,438.88,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-052,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-052,standard,492.63,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-053,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-053,standard,424.19,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-054,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-054,standard,440.31,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-055,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-055,standard,42.15,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-056,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-056,standard,76.75,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-057,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-057,standard,172.41,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-058,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-058,standard,39.32,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-059,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-059,standard,185.9,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-060,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-060,standard,452.47,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-061,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-061,standard,352.83,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-062,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-062,standard,64.73,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-063,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-063,standard,379.73,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-064,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-064,standard,412.38,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-065,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-065,standard,75.84,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-066,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-066,standard,56.53,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-067,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-067,standard,156.94,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-068,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-068,standard,157.93,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-069,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-069,standard,385.98,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-070,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-070,standard,199.24,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-071,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-071,standard,454.14,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-072,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-072,standard,303.42,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-073,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-073,standard,170.67,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-074,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-074,standard,374.91,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-075,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-075,standard,499.32,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-076,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-076,standard,313.02,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-077,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-077,standard,342.64,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-078,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-078,standard,117.57,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-079,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-079,standard,147.56,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-080,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-080,standard,268.81,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-081,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-081,standard,88.58,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-082,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-082,standard,74.99,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-083,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-083,standard,461.02,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-084,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-084,standard,47.65,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-085,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-085,standard,299.37,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-086,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-086,standard,472.14,governed/source,v1,1
REC-20260508-COMMERCE_ORDERS-087,2026-05-08,COMMERCE_ORDERS,COMMERCE_ORDERS-20260508-087,standard,131.2,governed/source,v1,1
