run_id,run_date,asset_id,scheduled_at,completed_at,freshness_minutes,rows_expected,rows_loaded,pipeline_status,schema_version,governed_value,dashboard_value
RUN-20260512-WEB_EVENTS,2026-05-12,WEB_EVENTS,2026-05-12T02:00:00Z,2026-05-12T05:01:00Z,181,100,100,SUCCEEDED,v1,25606.8,25629.39
RUN-20260512-CRM_LEADS,2026-05-12,CRM_LEADS,2026-05-12T02:00:00Z,2026-05-12T04:34:00Z,154,100,100,SUCCEEDED,v1,25748.44,25786.21
RUN-20260512-COMMERCE_ORDERS,2026-05-12,COMMERCE_ORDERS,2026-05-12T02:00:00Z,2026-05-12T03:01:00Z,61,100,100,SUCCEEDED,v1,26124.6,26169.58
RUN-20260512-CAMPAIGN_SPEND,2026-05-12,CAMPAIGN_SPEND,2026-05-12T02:00:00Z,2026-05-12T03:54:00Z,114,100,100,SUCCEEDED,v1,25188.37,25267.42
RUN-20260513-WEB_EVENTS,2026-05-13,WEB_EVENTS,2026-05-13T02:00:00Z,2026-05-13T03:11:00Z,71,100,100,SUCCEEDED,v1,28425.74,28491.69
RUN-20260513-CRM_LEADS,2026-05-13,CRM_LEADS,2026-05-13T02:00:00Z,2026-05-13T04:19:00Z,139,100,100,SUCCEEDED,v1,28049.53,28117.75
RUN-20260513-COMMERCE_ORDERS,2026-05-13,COMMERCE_ORDERS,2026-05-13T02:00:00Z,2026-05-13T03:35:00Z,95,100,100,SUCCEEDED,v1,25426.01,25457.91
RUN-20260513-CAMPAIGN_SPEND,2026-05-13,CAMPAIGN_SPEND,2026-05-13T02:00:00Z,2026-05-13T03:00:00Z,60,100,100,SUCCEEDED,v1,26173.94,26187.08
RUN-20260514-WEB_EVENTS,2026-05-14,WEB_EVENTS,2026-05-14T02:00:00Z,2026-05-14T04:41:00Z,161,100,100,SUCCEEDED,v1,26679.58,26759.67
RUN-20260514-CRM_LEADS,2026-05-14,CRM_LEADS,2026-05-14T02:00:00Z,2026-05-14T04:44:00Z,164,100,100,SUCCEEDED,v1,25443.09,25480.94
RUN-20260514-COMMERCE_ORDERS,2026-05-14,COMMERCE_ORDERS,2026-05-14T02:00:00Z,2026-05-14T03:32:00Z,92,100,100,SUCCEEDED,v1,24396.38,24442.09
RUN-20260514-CAMPAIGN_SPEND,2026-05-14,CAMPAIGN_SPEND,2026-05-14T02:00:00Z,2026-05-14T03:18:00Z,78,100,100,SUCCEEDED,v1,27260.0,27318.58
RUN-20260515-WEB_EVENTS,2026-05-15,WEB_EVENTS,2026-05-15T02:00:00Z,2026-05-15T04:48:00Z,168,100,100,SUCCEEDED,v1,25832.01,25898.54
RUN-20260515-CRM_LEADS,2026-05-15,CRM_LEADS,2026-05-15T02:00:00Z,2026-05-15T03:18:00Z,78,100,100,SUCCEEDED,v1,26792.44,26860.24
RUN-20260515-COMMERCE_ORDERS,2026-05-15,COMMERCE_ORDERS,2026-05-15T02:00:00Z,2026-05-15T04:10:00Z,130,100,100,SUCCEEDED,v1,26061.77,26133.55
RUN-20260515-CAMPAIGN_SPEND,2026-05-15,CAMPAIGN_SPEND,2026-05-15T02:00:00Z,2026-05-15T04:59:00Z,179,100,100,SUCCEEDED,v1,24575.81,24609.99
RUN-20260516-WEB_EVENTS,2026-05-16,WEB_EVENTS,2026-05-16T02:00:00Z,2026-05-16T03:51:00Z,111,100,100,SUCCEEDED,v1,26813.07,26833.82
RUN-20260516-CRM_LEADS,2026-05-16,CRM_LEADS,2026-05-16T02:00:00Z,2026-05-16T04:49:00Z,169,100,100,SUCCEEDED,v1,25408.03,25488.76
RUN-20260516-COMMERCE_ORDERS,2026-05-16,COMMERCE_ORDERS,2026-05-16T02:00:00Z,2026-05-16T04:20:00Z,140,100,100,SUCCEEDED,v1,23657.2,23674.69
RUN-20260516-CAMPAIGN_SPEND,2026-05-16,CAMPAIGN_SPEND,2026-05-16T02:00:00Z,2026-05-16T04:11:00Z,131,100,100,SUCCEEDED,v1,25833.34,25857.28
RUN-20260517-WEB_EVENTS,2026-05-17,WEB_EVENTS,2026-05-17T02:00:00Z,2026-05-17T03:25:00Z,85,100,100,SUCCEEDED,v1,27958.27,27994.6
RUN-20260517-CRM_LEADS,2026-05-17,CRM_LEADS,2026-05-17T02:00:00Z,2026-05-17T03:47:00Z,107,100,100,SUCCEEDED,v1,25141.98,25169.97
RUN-20260517-COMMERCE_ORDERS,2026-05-17,COMMERCE_ORDERS,2026-05-17T02:00:00Z,2026-05-17T03:56:00Z,116,100,100,SUCCEEDED,v1,26905.15,26939.6
RUN-20260517-CAMPAIGN_SPEND,2026-05-17,CAMPAIGN_SPEND,2026-05-17T02:00:00Z,2026-05-17T04:26:00Z,146,100,100,SUCCEEDED,v1,24966.73,25045.29
RUN-20260518-WEB_EVENTS,2026-05-18,WEB_EVENTS,2026-05-18T02:00:00Z,2026-05-18T03:08:00Z,68,100,100,SUCCEEDED,v1,26594.01,26606.8
RUN-20260518-CRM_LEADS,2026-05-18,CRM_LEADS,2026-05-18T02:00:00Z,2026-05-18T03:25:00Z,85,100,100,SUCCEEDED,v1,25893.31,25970.85
RUN-20260518-COMMERCE_ORDERS,2026-05-18,COMMERCE_ORDERS,2026-05-18T02:00:00Z,2026-05-18T04:59:00Z,179,100,100,SUCCEEDED,v1,26469.88,26549.94
RUN-20260518-CAMPAIGN_SPEND,2026-05-18,CAMPAIGN_SPEND,2026-05-18T02:00:00Z,2026-05-18T04:24:00Z,144,100,100,SUCCEEDED,v1,25763.84,25845.29
RUN-20260519-WEB_EVENTS,2026-05-19,WEB_EVENTS,2026-05-19T02:00:00Z,2026-05-19T04:59:00Z,179,100,100,SUCCEEDED,v1,26720.2,26782.78
RUN-20260519-CRM_LEADS,2026-05-19,CRM_LEADS,2026-05-19T02:00:00Z,2026-05-19T03:32:00Z,92,100,100,SUCCEEDED,v1,24544.36,24584.78
RUN-20260519-COMMERCE_ORDERS,2026-05-19,COMMERCE_ORDERS,2026-05-19T02:00:00Z,2026-05-19T03:21:00Z,81,100,100,SUCCEEDED,v1,26074.64,26118.6
RUN-20260519-CAMPAIGN_SPEND,2026-05-19,CAMPAIGN_SPEND,2026-05-19T02:00:00Z,2026-05-19T04:59:00Z,179,100,100,SUCCEEDED,v1,26147.79,26223.34
RUN-20260520-WEB_EVENTS,2026-05-20,WEB_EVENTS,2026-05-20T02:00:00Z,2026-05-20T04:56:00Z,176,100,100,SUCCEEDED,v1,25572.45,25637.46
RUN-20260520-CRM_LEADS,2026-05-20,CRM_LEADS,2026-05-20T02:00:00Z,2026-05-20T03:50:00Z,110,100,100,SUCCEEDED,v1,25566.06,25612.54
RUN-20260520-COMMERCE_ORDERS,2026-05-20,COMMERCE_ORDERS,2026-05-20T02:00:00Z,2026-05-20T03:00:00Z,60,100,100,SUCCEEDED,v1,25188.36,25214.43
RUN-20260520-CAMPAIGN_SPEND,2026-05-20,CAMPAIGN_SPEND,2026-05-20T02:00:00Z,2026-05-20T03:15:00Z,75,100,100,SUCCEEDED,v1,27685.8,27739.79
RUN-20260521-WEB_EVENTS,2026-05-21,WEB_EVENTS,2026-05-21T02:00:00Z,2026-05-21T03:05:00Z,65,100,100,SUCCEEDED,v1,25350.49,25405.91
RUN-20260521-CRM_LEADS,2026-05-21,CRM_LEADS,2026-05-21T02:00:00Z,2026-05-21T04:30:00Z,150,100,100,SUCCEEDED,v1,27416.98,27474.75
RUN-20260521-COMMERCE_ORDERS,2026-05-21,COMMERCE_ORDERS,2026-05-21T02:00:00Z,2026-05-21T05:04:00Z,184,100,100,SUCCEEDED,v1,23862.32,23890.71
RUN-20260521-CAMPAIGN_SPEND,2026-05-21,CAMPAIGN_SPEND,2026-05-21T02:00:00Z,2026-05-21T04:08:00Z,128,100,100,SUCCEEDED,v1,23300.58,23332.45
RUN-20260522-WEB_EVENTS,2026-05-22,WEB_EVENTS,2026-05-22T02:00:00Z,2026-05-22T04:24:00Z,144,100,100,SUCCEEDED,v1,28013.02,28024.35
RUN-20260522-CRM_LEADS,2026-05-22,CRM_LEADS,2026-05-22T02:00:00Z,2026-05-22T04:52:00Z,172,100,100,SUCCEEDED,v1,23521.76,23583.26
RUN-20260522-COMMERCE_ORDERS,2026-05-22,COMMERCE_ORDERS,2026-05-22T02:00:00Z,2026-05-22T04:54:00Z,174,100,100,SUCCEEDED,v1,24637.9,24688.89
RUN-20260522-CAMPAIGN_SPEND,2026-05-22,CAMPAIGN_SPEND,2026-05-22T02:00:00Z,2026-05-22T03:36:00Z,96,100,100,SUCCEEDED,v1,26882.38,26937.49
RUN-20260523-WEB_EVENTS,2026-05-23,WEB_EVENTS,2026-05-23T02:00:00Z,2026-05-23T03:21:00Z,81,100,100,SUCCEEDED,v1,25543.67,25588.88
RUN-20260523-CRM_LEADS,2026-05-23,CRM_LEADS,2026-05-23T02:00:00Z,2026-05-23T03:18:00Z,78,100,100,SUCCEEDED,v1,25428.18,25464.79
RUN-20260523-COMMERCE_ORDERS,2026-05-23,COMMERCE_ORDERS,2026-05-23T02:00:00Z,2026-05-23T04:12:00Z,132,100,100,SUCCEEDED,v1,25431.54,25499.04
RUN-20260523-CAMPAIGN_SPEND,2026-05-23,CAMPAIGN_SPEND,2026-05-23T02:00:00Z,2026-05-23T04:24:00Z,144,100,100,SUCCEEDED,v1,26325.41,26337.1
RUN-20260524-WEB_EVENTS,2026-05-24,WEB_EVENTS,2026-05-24T02:00:00Z,2026-05-24T04:18:00Z,138,100,100,SUCCEEDED,v1,26950.5,26977.33
RUN-20260524-CRM_LEADS,2026-05-24,CRM_LEADS,2026-05-24T02:00:00Z,2026-05-24T04:35:00Z,155,100,100,SUCCEEDED,v1,26755.11,26779.96
RUN-20260524-COMMERCE_ORDERS,2026-05-24,COMMERCE_ORDERS,2026-05-24T02:00:00Z,2026-05-24T04:17:00Z,137,100,100,SUCCEEDED,v1,24153.95,24187.22
RUN-20260524-CAMPAIGN_SPEND,2026-05-24,CAMPAIGN_SPEND,2026-05-24T02:00:00Z,2026-05-24T03:13:00Z,73,100,100,SUCCEEDED,v1,24442.74,24474.76
RUN-20260525-WEB_EVENTS,2026-05-25,WEB_EVENTS,2026-05-25T02:00:00Z,2026-05-25T04:19:00Z,139,100,100,SUCCEEDED,v1,26103.55,26152.32
RUN-20260525-CRM_LEADS,2026-05-25,CRM_LEADS,2026-05-25T02:00:00Z,2026-05-25T04:42:00Z,162,100,100,SUCCEEDED,v1,25529.83,25570.32
RUN-20260525-COMMERCE_ORDERS,2026-05-25,COMMERCE_ORDERS,2026-05-25T02:00:00Z,2026-05-25T03:43:00Z,103,100,100,SUCCEEDED,v1,24687.98,24751.69
RUN-20260525-CAMPAIGN_SPEND,2026-05-25,CAMPAIGN_SPEND,2026-05-25T02:00:00Z,2026-05-25T04:43:00Z,163,100,100,SUCCEEDED,v1,24397.4,24441.62
RUN-20260526-WEB_EVENTS,2026-05-26,WEB_EVENTS,2026-05-26T02:00:00Z,2026-05-26T04:14:00Z,134,100,100,SUCCEEDED,v1,25579.71,25631.76
RUN-20260526-CRM_LEADS,2026-05-26,CRM_LEADS,2026-05-26T02:00:00Z,2026-05-26T03:43:00Z,103,100,100,SUCCEEDED,v1,26413.39,26495.72
RUN-20260526-COMMERCE_ORDERS,2026-05-26,COMMERCE_ORDERS,2026-05-26T02:00:00Z,2026-05-26T04:00:00Z,120,100,100,SUCCEEDED,v1,27702.9,27750.45
RUN-20260526-CAMPAIGN_SPEND,2026-05-26,CAMPAIGN_SPEND,2026-05-26T02:00:00Z,2026-05-26T03:49:00Z,109,100,100,SUCCEEDED,v1,25415.88,25475.43
RUN-20260527-WEB_EVENTS,2026-05-27,WEB_EVENTS,2026-05-27T02:00:00Z,2026-05-27T04:14:00Z,134,100,100,SUCCEEDED,v1,26868.15,26930.61
RUN-20260527-CRM_LEADS,2026-05-27,CRM_LEADS,2026-05-27T02:00:00Z,2026-05-27T03:01:00Z,61,100,100,SUCCEEDED,v1,25976.99,26023.9
RUN-20260527-COMMERCE_ORDERS,2026-05-27,COMMERCE_ORDERS,2026-05-27T02:00:00Z,2026-05-27T04:57:00Z,177,100,100,SUCCEEDED,v1,26961.16,27027.59
RUN-20260527-CAMPAIGN_SPEND,2026-05-27,CAMPAIGN_SPEND,2026-05-27T02:00:00Z,2026-05-27T04:15:00Z,135,100,100,SUCCEEDED,v1,25914.29,25976.7
RUN-20260528-WEB_EVENTS,2026-05-28,WEB_EVENTS,2026-05-28T02:00:00Z,2026-05-28T02:58:00Z,58,100,100,SUCCEEDED,v1,22546.97,22578.37
RUN-20260528-CRM_LEADS,2026-05-28,CRM_LEADS,2026-05-28T02:00:00Z,2026-05-28T04:59:00Z,179,100,100,SUCCEEDED,v1,25297.56,25359.09
RUN-20260528-COMMERCE_ORDERS,2026-05-28,COMMERCE_ORDERS,2026-05-28T02:00:00Z,2026-05-28T04:28:00Z,148,100,100,SUCCEEDED,v1,28930.39,28947.65
RUN-20260528-CAMPAIGN_SPEND,2026-05-28,CAMPAIGN_SPEND,2026-05-28T02:00:00Z,2026-05-28T05:02:00Z,182,100,100,SUCCEEDED,v1,23314.85,23362.85
RUN-20260529-WEB_EVENTS,2026-05-29,WEB_EVENTS,2026-05-29T02:00:00Z,2026-05-29T03:46:00Z,106,100,100,SUCCEEDED,v1,25793.83,25841.64
RUN-20260529-CRM_LEADS,2026-05-29,CRM_LEADS,2026-05-29T02:00:00Z,2026-05-29T05:04:00Z,184,100,100,SUCCEEDED,v1,27407.35,27480.34
RUN-20260529-COMMERCE_ORDERS,2026-05-29,COMMERCE_ORDERS,2026-05-29T02:00:00Z,2026-05-29T04:20:00Z,140,100,100,SUCCEEDED,v1,28229.62,28298.69
RUN-20260529-CAMPAIGN_SPEND,2026-05-29,CAMPAIGN_SPEND,2026-05-29T02:00:00Z,2026-05-29T03:41:00Z,101,100,100,SUCCEEDED,v1,24989.21,25006.63
RUN-20260530-WEB_EVENTS,2026-05-30,WEB_EVENTS,2026-05-30T02:00:00Z,2026-05-30T03:21:00Z,81,100,100,SUCCEEDED,v1,25567.42,25618.89
RUN-20260530-CRM_LEADS,2026-05-30,CRM_LEADS,2026-05-30T02:00:00Z,2026-05-30T04:16:00Z,136,100,100,SUCCEEDED,v1,25302.0,25329.92
RUN-20260530-COMMERCE_ORDERS,2026-05-30,COMMERCE_ORDERS,2026-05-30T02:00:00Z,2026-05-30T03:01:00Z,61,100,100,SUCCEEDED,v1,24991.62,25014.44
RUN-20260530-CAMPAIGN_SPEND,2026-05-30,CAMPAIGN_SPEND,2026-05-30T02:00:00Z,2026-05-30T03:52:00Z,112,100,100,SUCCEEDED,v1,26627.09,26702.29
RUN-20260531-WEB_EVENTS,2026-05-31,WEB_EVENTS,2026-05-31T02:00:00Z,2026-05-31T04:37:00Z,157,100,100,SUCCEEDED,v1,26075.83,26087.23
RUN-20260531-CRM_LEADS,2026-05-31,CRM_LEADS,2026-05-31T02:00:00Z,2026-05-31T03:01:00Z,61,100,100,SUCCEEDED,v1,25887.82,25966.84
RUN-20260531-COMMERCE_ORDERS,2026-05-31,COMMERCE_ORDERS,2026-05-31T02:00:00Z,2026-05-31T04:50:00Z,170,100,100,SUCCEEDED,v1,24489.32,24555.18
RUN-20260531-CAMPAIGN_SPEND,2026-05-31,CAMPAIGN_SPEND,2026-05-31T02:00:00Z,2026-05-31T04:16:00Z,136,100,100,SUCCEEDED,v1,25322.33,25380.29
RUN-20260601-WEB_EVENTS,2026-06-01,WEB_EVENTS,2026-06-01T02:00:00Z,2026-06-01T04:12:00Z,132,100,100,SUCCEEDED,v1,26156.95,26172.3
RUN-20260601-CRM_LEADS,2026-06-01,CRM_LEADS,2026-06-01T02:00:00Z,2026-06-01T03:07:00Z,67,100,100,SUCCEEDED,v1,27418.03,27431.74
RUN-20260601-COMMERCE_ORDERS,2026-06-01,COMMERCE_ORDERS,2026-06-01T02:00:00Z,2026-06-01T05:02:00Z,182,100,100,SUCCEEDED,v1,25652.27,25726.29
RUN-20260601-CAMPAIGN_SPEND,2026-06-01,CAMPAIGN_SPEND,2026-06-01T02:00:00Z,2026-06-01T03:21:00Z,81,100,100,SUCCEEDED,v1,22915.23,22970.87
RUN-20260602-WEB_EVENTS,2026-06-02,WEB_EVENTS,2026-06-02T02:00:00Z,2026-06-02T04:43:00Z,163,100,100,SUCCEEDED,v1,24114.73,24169.94
RUN-20260602-CRM_LEADS,2026-06-02,CRM_LEADS,2026-06-02T02:00:00Z,2026-06-02T03:21:00Z,81,100,100,SUCCEEDED,v1,26572.39,26618.34
RUN-20260602-COMMERCE_ORDERS,2026-06-02,COMMERCE_ORDERS,2026-06-02T02:00:00Z,2026-06-02T03:17:00Z,77,100,100,SUCCEEDED,v1,25892.07,25919.1
RUN-20260602-CAMPAIGN_SPEND,2026-06-02,CAMPAIGN_SPEND,2026-06-02T02:00:00Z,2026-06-02T04:42:00Z,162,100,100,SUCCEEDED,v1,25383.83,25422.47
RUN-20260603-WEB_EVENTS,2026-06-03,WEB_EVENTS,2026-06-03T02:00:00Z,2026-06-03T02:57:00Z,57,100,100,SUCCEEDED,v1,26137.33,26152.36
RUN-20260603-CRM_LEADS,2026-06-03,CRM_LEADS,2026-06-03T02:00:00Z,2026-06-03T10:40:00Z,520,100,58,SUCCEEDED,v1,13939.6,19808.17
RUN-20260603-COMMERCE_ORDERS,2026-06-03,COMMERCE_ORDERS,2026-06-03T02:00:00Z,2026-06-03T03:57:00Z,117,100,100,SUCCEEDED,v1,24713.77,24745.16
RUN-20260603-CAMPAIGN_SPEND,2026-06-03,CAMPAIGN_SPEND,2026-06-03T02:00:00Z,2026-06-03T04:29:00Z,149,100,100,SUCCEEDED,v1,25666.97,25693.11
RUN-20260604-WEB_EVENTS,2026-06-04,WEB_EVENTS,2026-06-04T02:00:00Z,2026-06-04T03:11:00Z,71,100,100,SUCCEEDED,v1,24491.72,24559.86
RUN-20260604-CRM_LEADS,2026-06-04,CRM_LEADS,2026-06-04T02:00:00Z,2026-06-04T03:58:00Z,118,100,100,SUCCEEDED,v1,24956.51,25020.21
RUN-20260604-COMMERCE_ORDERS,2026-06-04,COMMERCE_ORDERS,2026-06-04T02:00:00Z,2026-06-04T03:04:00Z,64,100,100,SUCCEEDED,v1,27134.54,27158.93
RUN-20260604-CAMPAIGN_SPEND,2026-06-04,CAMPAIGN_SPEND,2026-06-04T02:00:00Z,2026-06-04T03:33:00Z,93,100,100,SUCCEEDED,v1,27609.55,27645.72
RUN-20260605-WEB_EVENTS,2026-06-05,WEB_EVENTS,2026-06-05T02:00:00Z,2026-06-05T04:22:00Z,142,100,100,SUCCEEDED,v1,25629.9,25711.63
RUN-20260605-CRM_LEADS,2026-06-05,CRM_LEADS,2026-06-05T02:00:00Z,2026-06-05T03:46:00Z,106,100,100,SUCCEEDED,v1,27590.86,27611.36
RUN-20260605-COMMERCE_ORDERS,2026-06-05,COMMERCE_ORDERS,2026-06-05T02:00:00Z,2026-06-05T03:11:00Z,71,100,100,SUCCEEDED,v1,26669.14,26697.62
RUN-20260605-CAMPAIGN_SPEND,2026-06-05,CAMPAIGN_SPEND,2026-06-05T02:00:00Z,2026-06-05T04:35:00Z,155,100,100,SUCCEEDED,v1,27075.12,27130.62
RUN-20260606-WEB_EVENTS,2026-06-06,WEB_EVENTS,2026-06-06T02:00:00Z,2026-06-06T03:05:00Z,65,100,100,SUCCEEDED,v1,27166.55,27216.21
RUN-20260606-CRM_LEADS,2026-06-06,CRM_LEADS,2026-06-06T02:00:00Z,2026-06-06T04:57:00Z,177,100,100,SUCCEEDED,v1,25760.8,25840.94
RUN-20260606-COMMERCE_ORDERS,2026-06-06,COMMERCE_ORDERS,2026-06-06T02:00:00Z,2026-06-06T03:24:00Z,84,100,100,SUCCEEDED,v1,26362.65,26426.59
RUN-20260606-CAMPAIGN_SPEND,2026-06-06,CAMPAIGN_SPEND,2026-06-06T02:00:00Z,2026-06-06T04:54:00Z,174,100,100,SUCCEEDED,v1,27115.85,27143.27
RUN-20260607-WEB_EVENTS,2026-06-07,WEB_EVENTS,2026-06-07T02:00:00Z,2026-06-07T03:02:00Z,62,100,100,SUCCEEDED,v1,24159.77,24199.73
RUN-20260607-CRM_LEADS,2026-06-07,CRM_LEADS,2026-06-07T02:00:00Z,2026-06-07T03:35:00Z,95,100,100,SUCCEEDED,v1,24155.82,24212.61
RUN-20260607-COMMERCE_ORDERS,2026-06-07,COMMERCE_ORDERS,2026-06-07T02:00:00Z,2026-06-07T03:48:00Z,108,100,100,SUCCEEDED,v1,26663.34,26694.61
RUN-20260607-CAMPAIGN_SPEND,2026-06-07,CAMPAIGN_SPEND,2026-06-07T02:00:00Z,2026-06-07T02:56:00Z,56,100,100,SUCCEEDED,v1,24735.16,24760.13
RUN-20260608-WEB_EVENTS,2026-06-08,WEB_EVENTS,2026-06-08T02:00:00Z,2026-06-08T04:04:00Z,124,100,100,SUCCEEDED,v1,26326.31,26378.34
RUN-20260608-CRM_LEADS,2026-06-08,CRM_LEADS,2026-06-08T02:00:00Z,2026-06-08T04:40:00Z,160,100,100,SUCCEEDED,v1,26219.53,26250.98
RUN-20260608-COMMERCE_ORDERS,2026-06-08,COMMERCE_ORDERS,2026-06-08T02:00:00Z,2026-06-08T04:14:00Z,134,100,100,SUCCEEDED,v1,27274.18,27294.22
RUN-20260608-CAMPAIGN_SPEND,2026-06-08,CAMPAIGN_SPEND,2026-06-08T02:00:00Z,2026-06-08T03:23:00Z,83,100,100,SUCCEEDED,v1,27750.87,27833.63
RUN-20260609-WEB_EVENTS,2026-06-09,WEB_EVENTS,2026-06-09T02:00:00Z,2026-06-09T04:26:00Z,146,100,100,SUCCEEDED,v1,26075.0,26102.44
RUN-20260609-CRM_LEADS,2026-06-09,CRM_LEADS,2026-06-09T02:00:00Z,2026-06-09T03:35:00Z,95,100,100,SUCCEEDED,v1,28012.42,28056.14
RUN-20260609-COMMERCE_ORDERS,2026-06-09,COMMERCE_ORDERS,2026-06-09T02:00:00Z,2026-06-09T04:42:00Z,162,100,100,SUCCEEDED,v1,26764.72,26803.04
RUN-20260609-CAMPAIGN_SPEND,2026-06-09,CAMPAIGN_SPEND,2026-06-09T02:00:00Z,2026-06-09T04:20:00Z,140,100,100,SUCCEEDED,v1,25818.2,25838.17
RUN-20260610-WEB_EVENTS,2026-06-10,WEB_EVENTS,2026-06-10T02:00:00Z,2026-06-10T04:52:00Z,172,100,100,SUCCEEDED,v1,27658.64,27700.84
RUN-20260610-CRM_LEADS,2026-06-10,CRM_LEADS,2026-06-10T02:00:00Z,2026-06-10T03:57:00Z,117,100,100,SUCCEEDED,v1,27064.61,27112.57
RUN-20260610-COMMERCE_ORDERS,2026-06-10,COMMERCE_ORDERS,2026-06-10T02:00:00Z,2026-06-10T03:14:00Z,74,100,100,SUCCEEDED,v1,24541.22,24561.25
RUN-20260610-CAMPAIGN_SPEND,2026-06-10,CAMPAIGN_SPEND,2026-06-10T02:00:00Z,2026-06-10T04:24:00Z,144,100,100,SUCCEEDED,v1,27496.66,27575.33
RUN-20260611-WEB_EVENTS,2026-06-11,WEB_EVENTS,2026-06-11T02:00:00Z,2026-06-11T03:25:00Z,85,100,100,SUCCEEDED,v1,24966.37,25006.77
RUN-20260611-CRM_LEADS,2026-06-11,CRM_LEADS,2026-06-11T02:00:00Z,2026-06-11T03:54:00Z,114,100,100,SUCCEEDED,v1,25854.17,25897.19
RUN-20260611-COMMERCE_ORDERS,2026-06-11,COMMERCE_ORDERS,2026-06-11T02:00:00Z,2026-06-11T04:35:00Z,155,100,100,SUCCEEDED,v1,26583.71,26603.11
RUN-20260611-CAMPAIGN_SPEND,2026-06-11,CAMPAIGN_SPEND,2026-06-11T02:00:00Z,2026-06-11T02:55:00Z,55,100,100,SUCCEEDED,v1,25110.41,25127.52
RUN-20260612-WEB_EVENTS,2026-06-12,WEB_EVENTS,2026-06-12T02:00:00Z,2026-06-12T04:49:00Z,169,100,100,SUCCEEDED,v1,27515.4,27535.34
RUN-20260612-CRM_LEADS,2026-06-12,CRM_LEADS,2026-06-12T02:00:00Z,2026-06-12T03:22:00Z,82,100,100,SUCCEEDED,v1,26517.91,26560.7
RUN-20260612-COMMERCE_ORDERS,2026-06-12,COMMERCE_ORDERS,2026-06-12T02:00:00Z,2026-06-12T04:00:00Z,120,100,100,SUCCEEDED,v1,26899.21,26973.72
RUN-20260612-CAMPAIGN_SPEND,2026-06-12,CAMPAIGN_SPEND,2026-06-12T02:00:00Z,2026-06-12T04:52:00Z,172,100,100,SUCCEEDED,v1,24387.67,24445.06
RUN-20260613-WEB_EVENTS,2026-06-13,WEB_EVENTS,2026-06-13T02:00:00Z,2026-06-13T04:34:00Z,154,100,100,SUCCEEDED,v1,26506.63,26579.3
RUN-20260613-CRM_LEADS,2026-06-13,CRM_LEADS,2026-06-13T02:00:00Z,2026-06-13T03:36:00Z,96,100,100,SUCCEEDED,v1,26728.24,26790.02
RUN-20260613-COMMERCE_ORDERS,2026-06-13,COMMERCE_ORDERS,2026-06-13T02:00:00Z,2026-06-13T03:03:00Z,63,100,100,SUCCEEDED,v1,24883.57,24919.77
RUN-20260613-CAMPAIGN_SPEND,2026-06-13,CAMPAIGN_SPEND,2026-06-13T02:00:00Z,2026-06-13T03:43:00Z,103,100,100,SUCCEEDED,v1,25753.73,25827.86
RUN-20260614-WEB_EVENTS,2026-06-14,WEB_EVENTS,2026-06-14T02:00:00Z,2026-06-14T03:54:00Z,114,100,100,SUCCEEDED,v1,25533.26,25576.39
RUN-20260614-CRM_LEADS,2026-06-14,CRM_LEADS,2026-06-14T02:00:00Z,2026-06-14T04:22:00Z,142,100,100,SUCCEEDED,v1,30195.31,30282.41
RUN-20260614-COMMERCE_ORDERS,2026-06-14,COMMERCE_ORDERS,2026-06-14T02:00:00Z,2026-06-14T03:16:00Z,76,100,100,SUCCEEDED,v1,24534.99,24550.77
RUN-20260614-CAMPAIGN_SPEND,2026-06-14,CAMPAIGN_SPEND,2026-06-14T02:00:00Z,2026-06-14T03:44:00Z,104,100,100,SUCCEEDED,v1,25935.81,26010.17
RUN-20260615-WEB_EVENTS,2026-06-15,WEB_EVENTS,2026-06-15T02:00:00Z,2026-06-15T05:02:00Z,182,100,100,SUCCEEDED,v1,24385.99,24413.1
RUN-20260615-CRM_LEADS,2026-06-15,CRM_LEADS,2026-06-15T02:00:00Z,2026-06-15T03:41:00Z,101,100,100,SUCCEEDED,v1,25934.88,25986.25
RUN-20260615-COMMERCE_ORDERS,2026-06-15,COMMERCE_ORDERS,2026-06-15T02:00:00Z,2026-06-15T04:41:00Z,161,100,100,SUCCEEDED,v1,24126.74,24154.54
RUN-20260615-CAMPAIGN_SPEND,2026-06-15,CAMPAIGN_SPEND,2026-06-15T02:00:00Z,2026-06-15T04:54:00Z,174,100,100,SUCCEEDED,v1,30263.7,30344.45
RUN-20260616-WEB_EVENTS,2026-06-16,WEB_EVENTS,2026-06-16T02:00:00Z,2026-06-16T05:02:00Z,182,100,100,SUCCEEDED,v1,25218.89,25264.27
RUN-20260616-CRM_LEADS,2026-06-16,CRM_LEADS,2026-06-16T02:00:00Z,2026-06-16T04:54:00Z,174,100,100,SUCCEEDED,v1,28568.49,28605.34
RUN-20260616-COMMERCE_ORDERS,2026-06-16,COMMERCE_ORDERS,2026-06-16T02:00:00Z,2026-06-16T03:31:00Z,91,100,100,SUCCEEDED,v1,27295.06,27370.22
RUN-20260616-CAMPAIGN_SPEND,2026-06-16,CAMPAIGN_SPEND,2026-06-16T02:00:00Z,2026-06-16T03:08:00Z,68,100,100,SUCCEEDED,v1,25275.16,25354.65
RUN-20260617-WEB_EVENTS,2026-06-17,WEB_EVENTS,2026-06-17T02:00:00Z,2026-06-17T04:38:00Z,158,100,100,SUCCEEDED,v1,24721.92,24749.05
